symbol,side,value,price,quantity,timestamp,_exchange,exchange,order_type,avg_price,order_status
BTC,SHORT,2016272.71,72311.9,27.883,1773610669944,bybit,,,,
BTC,SHORT,362354.5,72470.9,5.0,1773610670444,bybit,,,,
BTC,SHORT,87227.42,72387.9,1.205,1773610669445,bybit,,,,
BTC,SHORT,74988.59,72162.0,1.03917,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,72418.6,72418.6,1.0,1773610669445,bybit,,,,
BTC,SHORT,65520.46,72398.3,0.905,1773610669445,bybit,,,,
BTC,SHORT,63126.19,71960.0,0.87724,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,54319.73,71960.0,0.75486,1773610633802,hyperliquid,hyperliquid,,,
BTC,SHORT,50906.83,72153.0,0.70554,1773610753069,hyperliquid,hyperliquid,,,
BTC,SHORT,49997.09,71960.0,0.69479,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,49994.35,72169.0,0.69274,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,49742.81,72159.0,0.68935,1773610703828,hyperliquid,hyperliquid,,,
BTC,SHORT,49141.64,72161.0,0.681,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,37577.32,72160.0,0.52075,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,36254.85,72509.7,0.5,1773610671444,bybit,,,,
BTC,SHORT,36044.75,72153.0,0.49956,1773610753069,hyperliquid,hyperliquid,,,
BTC,SHORT,34994.95,72159.0,0.48497,1773610703828,hyperliquid,hyperliquid,,,
BTC,SHORT,34441.65,72356.4,0.476,1773610669445,bybit,,,,
BTC,SHORT,34204.25,72170.0,0.47394,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,33750.68,71960.0,0.46902,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,30005.88,71960.0,0.41698,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,28541.52,72257.0,0.395,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,27248.98,72470.7,0.376,1773610670444,bybit,,,,
BTC,SHORT,23635.62,71983.0,0.32835,1773610663739,hyperliquid,hyperliquid,,,
BTC,SHORT,23447.4,72257.0,0.3245,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,22790.34,72167.0,0.3158,1773610756476,hyperliquid,hyperliquid,,,
BTC-USD,SHORT,21440.0,72184.0,214.4,1773610671739,okx,,,,
BTC,SHORT,20871.43,72257.0,0.28885,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,18528.99,72159.0,0.25678,1773610703828,hyperliquid,hyperliquid,,,
BTC,SHORT,18165.1,72370.9,0.251,1773610669445,bybit,,,,
BTC,SHORT,16917.42,72161.0,0.23444,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,16788.17,72362.8,0.232,1773610669944,bybit,,,,
BTC,SHORT,16660.35,72436.3,0.23,1773610670444,bybit,,,,
BTC,SHORT,16151.08,72161.0,0.22382,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,16142.52,72388.0,0.223,1773610669445,bybit,,,,
BTC,SHORT,15761.19,72160.0,0.21842,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,14999.34,71960.0,0.20844,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,14998.26,72166.0,0.20783,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,14969.8,72161.0,0.20745,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,14958.565200000001,72263.6,0.207,1773610658467,binance,,LIMIT,71991.3,FILLED
BTC,SHORT,14478.26,72391.3,0.2,1773610670444,bybit,,,,
BTC,SHORT,13980.13,72435.9,0.193,1773610670944,bybit,,,,
BTC,SHORT,13849.66,72511.3,0.191,1773610671944,bybit,,,,
BTC,SHORT,13626.88,72161.0,0.18884,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,12894.51,71960.0,0.17919,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,11537.1,72161.0,0.15988,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,11537.1,72161.0,0.15988,1773610673758,hyperliquid,hyperliquid,,,
BTC-USD,SHORT,11510.0,72176.8,115.1,1773610670978,okx,,,,
BTC,SHORT,10951.72,72160.0,0.15177,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,10345.03,72257.0,0.14317,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,10257.682399999998,72237.2,0.142,1773610632711,binance,,LIMIT,71953.3,FILLED
BTC,SHORT,9696.44,72361.5,0.134,1773610669944,bybit,,,,
BTC,SHORT,9626.99,72383.4,0.133,1773610670444,bybit,,,,
BTC,SHORT,9136.18,72160.0,0.12661,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,8173.82,72334.7,0.113,1773610659444,bybit,,,,
BTC,SHORT,8100.46,72325.5,0.112,1773610659945,bybit,,,,
BTC,SHORT,7768.02,72160.0,0.10765,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,7668.44,72160.0,0.10627,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,7668.44,72160.0,0.10627,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,7491.76,71960.0,0.10411,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,7250.65,72506.5,0.1,1773610670944,bybit,,,,
BTC,SHORT,6487.23,72257.0,0.08978,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,6432.43,72161.0,0.08914,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,6342.14,72160.0,0.08789,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,6088.64,72483.8,0.084,1773610670944,bybit,,,,
BTC,SHORT,5791.86,72398.2,0.08,1773610669445,bybit,,,,
BTC,SHORT,5772.8,72160.0,0.08,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,5772.8,72160.0,0.08,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,5626.14,72167.0,0.07796,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,5580.06,72468.3,0.077,1773610670444,bybit,,,,
BTC,SHORT,5507.43,72257.0,0.07622,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,5504.06,72421.9,0.076,1773610669445,bybit,,,,
BTC,SHORT,5467.56,72160.0,0.07577,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,5404.82,72257.0,0.0748,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,5305.92,72160.0,0.07353,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,5075.76,72510.9,0.07,1773610670944,bybit,,,,
BTC,SHORT,5057.654,72252.2,0.07,1773610643435,binance,,LIMIT,71959.5,FILLED
BTC,SHORT,5000.66,72170.0,0.06929,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,5000.38,72166.0,0.06929,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,4981.07,71960.0,0.06922,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,4832.11,71960.0,0.06715,1773610633802,hyperliquid,hyperliquid,,,
BTC,SHORT,4810.15,72257.0,0.06657,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,4780.93,72438.4,0.066,1773610670444,bybit,,,,
BTC,SHORT,4762.89,72165.0,0.066,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,4749.36,71960.0,0.066,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,4587.87,72159.0,0.06358,1773610703828,hyperliquid,hyperliquid,,,
BTC,SHORT,4416.5,72401.6,0.061,1773610669445,bybit,,,,
BTC,SHORT,3719.07,72257.0,0.05147,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,3614.28,72285.6,0.05,1773610669944,bybit,,,,
BTC,SHORT,3470.94,72161.0,0.0481,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,3190.15,72503.5,0.044,1773610670444,bybit,,,,
BTC,SHORT,3189.84,72496.3,0.044,1773610670444,bybit,,,,
BTC,SHORT,3123.39,72167.0,0.04328,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,3044.99,72499.8,0.042,1773610670444,bybit,,,,
BTC,SHORT,2623.66,71960.0,0.03646,1773610633802,hyperliquid,hyperliquid,,,
BTC,SHORT,2534.7,72420.0,0.035,1773610669944,bybit,,,,
BTC,SHORT,2375.81,72257.0,0.03288,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,2365.69,72257.0,0.03274,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,2358.94,72161.0,0.03269,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,2316.0,72375.1,0.032,1773610669445,bybit,,,,
BTC,SHORT,2221.9,72257.0,0.03075,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,2173.2,72439.9,0.03,1773610670444,bybit,,,,
BTC,SHORT,2169.74,72324.6,0.03,1773610659945,bybit,,,,
BTC,SHORT,2136.64,72257.0,0.02957,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,2099.3,72389.7,0.029,1773610669445,bybit,,,,
BTC,SHORT,2029.98,72499.2,0.028,1773610670444,bybit,,,,
BTC,SHORT,1956.17,72450.8,0.027,1773610670444,bybit,,,,
BTC,SHORT,1933.91,72161.0,0.0268,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,1884.94,72497.7,0.026,1773610669944,bybit,,,,
BTC,SHORT,1810.65,72425.8,0.025,1773610669944,bybit,,,,
BTC,SHORT,1808.97,72358.7,0.025,1773610669445,bybit,,,,
BTC,SHORT,1806.2224999999999,72248.9,0.025,1773610634509,binance,,LIMIT,71959.7,FILLED
BTC,SHORT,1667.81,72513.3,0.023,1773610671444,bybit,,,,
BTC,SHORT,1667.54,72501.8,0.023,1773610670944,bybit,,,,
BTC,SHORT,1633.01,72257.0,0.0226,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,1521.73,72257.0,0.02106,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,1521.34,72444.8,0.021,1773610670444,bybit,,,,
BTC,SHORT,1502.95,72257.0,0.0208,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,1450.3,72514.9,0.02,1773610671444,bybit,,,,
BTC,SHORT,1439.6,71980.0,0.02,1773610663739,hyperliquid,hyperliquid,,,
BTC,SHORT,1377.99,72525.8,0.019,1773610703945,bybit,,,,
BTC,SHORT,1375.89,72415.5,0.019,1773610669445,bybit,,,,
BTC,SHORT,1305.05,72502.9,0.018,1773610669944,bybit,,,,
BTC,SHORT,1185.74,72257.0,0.01641,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,1090.91,71960.0,0.01516,1773610636339,hyperliquid,hyperliquid,,,
BTC,SHORT,1087.47,72257.0,0.01505,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,1050.77,71970.8,1.46,1773610658635,okx,,,,
BTC,SHORT,1013.89,72420.5,0.014,1773610669944,bybit,,,,
BTC,SHORT,1012.56,72325.5,0.014,1773610659945,bybit,,,,
BTC,SHORT,1011.7,72161.0,0.01402,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,968.24,72257.0,0.0134,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,957.44,71988.0,1.33,1773610664115,okx,,,,
BTC,SHORT,892.71,71992.5,1.24,1773610667892,okx,,,,
BTC,SHORT,880.09,72257.0,0.01218,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,874.57,72159.0,0.01212,1773610703828,hyperliquid,hyperliquid,,,
BTC,SHORT,870.26,72521.6,0.012,1773610673944,bybit,,,,
BTC,SHORT,799.59,72165.0,0.01108,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,799.59,72165.0,0.01108,1773610756476,hyperliquid,hyperliquid,,,
BTC,SHORT,791.76,71978.5,1.1,1773610659084,okx,,,,
BTC,SHORT,723.21,72320.8,0.01,1773610659444,bybit,,,,
BTC,SHORT,721.85,72257.0,0.00999,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,718.72,72161.0,0.00996,1773610673758,hyperliquid,hyperliquid,,,
BTC,SHORT,688.61,72257.0,0.00953,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,652.55,72506.1,0.009,1773610670944,bybit,,,,
BTC,SHORT,652.42,72491.3,0.009,1773610670944,bybit,,,,
BTC,SHORT,652.21,72467.5,0.009,1773610670944,bybit,,,,
BTC,SHORT,589.62,72257.0,0.00816,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,576.61,72257.0,0.00798,1773610669880,hyperliquid,hyperliquid,,,
BTC,SHORT,507.27,72467.5,0.007,1773610670944,bybit,,,,
BTC,SHORT,506.94,72420.0,0.007,1773610669445,bybit,,,,
