symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange,exchange,coin,size,value_usd,liquidated_address,liquidator_address
BTC,LONG,1616.6546,73484.3,0.022,1773637175246,LIMIT,73773.6,FILLED,binance,,,,,,
BTC,LONG,1616.65,73484.3,0.022,1773637175246,,,,binance,binance,,,,,
,long,,73994.0,,2026-03-16T04:55:54.619309+00:00,,,,hyperliquid,,BTC,0.02002,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837
,long,,73994.0,,2026-03-16T04:55:54.655311+00:00,,,,hyperliquid,,BTC,0.02002,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837
,long,,73993.0,,2026-03-16T04:53:24.282104+00:00,,,,hyperliquid,,BTC,0.02002,1481.33986,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x13558be785661958932ceac35ba20de187275a42
,long,,73993.0,,2026-03-16T04:53:26.445936+00:00,,,,hyperliquid,,BTC,0.02002,1481.33986,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x13558be785661958932ceac35ba20de187275a42
,long,,73971.0,,2026-03-16T04:53:54.142562+00:00,,,,hyperliquid,,BTC,0.02002,1480.89942,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7
,long,,73971.0,,2026-03-16T04:53:54.249168+00:00,,,,hyperliquid,,BTC,0.02002,1480.89942,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7
,long,,73856.0,,2026-03-16T04:58:53.336987+00:00,,,,hyperliquid,,BTC,0.02002,1478.59712,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74
,long,,73856.0,,2026-03-16T04:58:53.347212+00:00,,,,hyperliquid,,BTC,0.02002,1478.59712,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74
,long,,73847.0,,2026-03-16T04:56:53.453088+00:00,,,,hyperliquid,,BTC,0.02002,1478.41694,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73847.0,,2026-03-16T04:56:53.490736+00:00,,,,hyperliquid,,BTC,0.02002,1478.41694,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73834.0,,2026-03-16T04:58:23.390961+00:00,,,,hyperliquid,,BTC,0.02002,1478.15668,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x7e698eea0709e4a0dbbd790fc493d60691801157
,long,,73834.0,,2026-03-16T04:58:23.397422+00:00,,,,hyperliquid,,BTC,0.02002,1478.15668,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x7e698eea0709e4a0dbbd790fc493d60691801157
,long,,73801.0,,2026-03-16T04:57:53.712166+00:00,,,,hyperliquid,,BTC,0.02002,1477.49602,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f
,long,,73801.0,,2026-03-16T04:57:53.742815+00:00,,,,hyperliquid,,BTC,0.02002,1477.49602,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f
,long,,73799.0,,2026-03-16T04:59:53.366682+00:00,,,,hyperliquid,,BTC,0.02002,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x31bfafeceaab26a6d3b5ed0c0f91663970df97d2
,long,,73799.0,,2026-03-16T04:59:53.388115+00:00,,,,hyperliquid,,BTC,0.02002,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x31bfafeceaab26a6d3b5ed0c0f91663970df97d2
,long,,73799.0,,2026-03-16T05:01:23.490265+00:00,,,,hyperliquid,,BTC,0.02002,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73799.0,,2026-03-16T05:01:23.548119+00:00,,,,hyperliquid,,BTC,0.02002,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277
,long,,73795.0,,2026-03-16T05:02:23.908056+00:00,,,,hyperliquid,,BTC,0.02002,1477.3759,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd3943e40080322c21c65d94966d4212331302c92
,long,,73795.0,,2026-03-16T05:02:23.910892+00:00,,,,hyperliquid,,BTC,0.02002,1477.3759,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd3943e40080322c21c65d94966d4212331302c92
,long,,73767.0,,2026-03-16T05:02:53.599103+00:00,,,,hyperliquid,,BTC,0.02002,1476.8153399999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d
,long,,73767.0,,2026-03-16T05:02:53.606324+00:00,,,,hyperliquid,,BTC,0.02002,1476.8153399999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d
,long,,74260.0,,2026-03-16T04:54:55.070450+00:00,,,,hyperliquid,,BTC,0.01986,1474.8036,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x52d3467d6ad528036152bc50cc982fa53338396d
,long,,74260.0,,2026-03-16T04:54:55.155344+00:00,,,,hyperliquid,,BTC,0.01986,1474.8036,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x52d3467d6ad528036152bc50cc982fa53338396d
,long,,73785.0,,2026-03-16T04:57:24.324803+00:00,,,,hyperliquid,,BTC,0.01988,1466.8457999999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f
,long,,73785.0,,2026-03-16T04:57:24.355797+00:00,,,,hyperliquid,,BTC,0.01988,1466.8457999999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f
,long,,73812.0,,2026-03-16T05:01:53.535188+00:00,,,,hyperliquid,,BTC,0.01866,1377.3319199999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b
,long,,73812.0,,2026-03-16T05:01:55.712882+00:00,,,,hyperliquid,,BTC,0.01866,1377.3319199999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b
,long,,74137.0,,2026-03-16T04:54:23.333766+00:00,,,,hyperliquid,,BTC,0.01581,1172.10597,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8
,long,,74137.0,,2026-03-16T04:54:23.425479+00:00,,,,hyperliquid,,BTC,0.01581,1172.10597,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8
,long,,74131.0,,2026-03-16T04:55:24.393857+00:00,,,,hyperliquid,,BTC,0.01515,1123.08465,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5
,long,,74131.0,,2026-03-16T04:55:24.551678+00:00,,,,hyperliquid,,BTC,0.01515,1123.08465,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5
,long,,73793.0,,2026-03-16T04:59:23.961040+00:00,,,,hyperliquid,,BTC,0.01494,1102.46742,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7
,long,,73793.0,,2026-03-16T04:59:23.967347+00:00,,,,hyperliquid,,BTC,0.01494,1102.46742,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7
,long,,73795.0,,2026-03-16T05:00:54.023720+00:00,,,,hyperliquid,,BTC,0.01424,1050.8408,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,73795.0,,2026-03-16T05:00:54.088420+00:00,,,,hyperliquid,,BTC,0.01424,1050.8408,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,74242.0,,2026-03-16T04:54:50.488991+00:00,,,,hyperliquid,,BTC,0.01284,953.26728,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x5cec447933673003d82e217b5255c9b8b870c673
,long,,74242.0,,2026-03-16T04:54:50.517135+00:00,,,,hyperliquid,,BTC,0.01284,953.26728,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x5cec447933673003d82e217b5255c9b8b870c673
,long,,74147.0,,2026-03-16T04:54:20.604532+00:00,,,,hyperliquid,,BTC,0.01283,951.3060099999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,74147.0,,2026-03-16T04:54:22.709254+00:00,,,,hyperliquid,,BTC,0.01283,951.3060099999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc
,long,,74137.0,,2026-03-16T04:55:19.816586+00:00,,,,hyperliquid,,BTC,0.01283,951.1777099999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x917376c6f59570484ac6f3a32f7ee8f35ef217ff
,long,,74137.0,,2026-03-16T04:55:19.846956+00:00,,,,hyperliquid,,BTC,0.01283,951.1777099999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x917376c6f59570484ac6f3a32f7ee8f35ef217ff
,long,,74000.0,,2026-03-16T04:55:49.850747+00:00,,,,hyperliquid,,BTC,0.01283,949.42,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x54e3f54df4b10ff63f7284733ed735e8e1507c20
,long,,74000.0,,2026-03-16T04:55:49.859947+00:00,,,,hyperliquid,,BTC,0.01283,949.42,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x54e3f54df4b10ff63f7284733ed735e8e1507c20
,long,,73994.0,,2026-03-16T04:53:49.625881+00:00,,,,hyperliquid,,BTC,0.01283,949.3430199999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,73994.0,,2026-03-16T04:53:51.814958+00:00,,,,hyperliquid,,BTC,0.01283,949.3430199999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459
,long,,73993.0,,2026-03-16T04:53:19.995450+00:00,,,,hyperliquid,,BTC,0.01283,949.3301899999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x13558be785661958932ceac35ba20de187275a42
,long,,73993.0,,2026-03-16T04:53:22.118999+00:00,,,,hyperliquid,,BTC,0.01283,949.3301899999999,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x13558be785661958932ceac35ba20de187275a42
,long,,73824.0,,2026-03-16T04:56:19.355070+00:00,,,,hyperliquid,,BTC,0.01284,947.90016,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7
,long,,73824.0,,2026-03-16T04:56:19.434155+00:00,,,,hyperliquid,,BTC,0.01284,947.90016,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7
,long,,73806.0,,2026-03-16T05:01:49.364191+00:00,,,,hyperliquid,,BTC,0.01284,947.6690400000001,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,long,,73806.0,,2026-03-16T05:01:49.444040+00:00,,,,hyperliquid,,BTC,0.01284,947.6690400000001,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,long,,73851.0,,2026-03-16T04:56:50.500538+00:00,,,,hyperliquid,,BTC,0.01283,947.50833,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73851.0,,2026-03-16T04:56:50.503769+00:00,,,,hyperliquid,,BTC,0.01283,947.50833,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73758.0,,2026-03-16T05:00:19.537079+00:00,,,,hyperliquid,,BTC,0.01284,947.05272,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5
,long,,73758.0,,2026-03-16T05:00:19.545959+00:00,,,,hyperliquid,,BTC,0.01284,947.05272,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5
,long,,73807.0,,2026-03-16T05:02:19.431882+00:00,,,,hyperliquid,,BTC,0.01283,946.94381,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73807.0,,2026-03-16T05:02:21.667411+00:00,,,,hyperliquid,,BTC,0.01283,946.94381,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,long,,73803.0,,2026-03-16T04:57:49.780050+00:00,,,,hyperliquid,,BTC,0.01283,946.89249,0x1b2601c417dcdf034fc688b912c4aaa52f146742,0xc8264ebc379e26946e7d31ae4746c27182849755
