symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,619589.61,73445.9,8.436,1773631858944,bybit,,,,,,,,,
BTC,SHORT,403700.55,73400.1,5.5,1773631851943,bybit,,,,,,,,,
BTC,SHORT,227260.59,73262.6,3.102,1773631836944,bybit,,,,,,,,,
BTC,SHORT,150740.39,73531.9,2.05,1773631863944,bybit,,,,,,,,,
BTC,SHORT,147029.6,73514.8,2.0,1773631859944,bybit,,,,,,,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,1.22002,89403.07,0xa6d8376c...,-1179.88,,,,
BTC,SHORT,89403.07,73280.0,1.22002,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,73225.0,73225.0,1.0,1773631804546,bybit,,,,,,,,,
BTC,SHORT,73155.5,73155.5,100.0,1773631864248,okx,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.87783,64301.05,0x41d9d134...,-807.6,,,,
BTC,SHORT,64301.05,73250.0,0.87783,1773631880428,hyperliquid,,,,,,hyperliquid,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.81132,59429.19,0x6ff42091...,-717.21,,,,
BTC,SHORT,59429.19,73250.0,0.81132,1773631880428,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.7,51271.5,0xa6d8376c...,-652.47,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.7,51271.5,0xa6d8376c...,-652.47,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.7,51271.5,0xa6d8376c...,-652.47,,,,
BTC,SHORT,51271.5,73245.0,0.7,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,51271.5,73245.0,0.7,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,51271.5,73245.0,0.7,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,43230.18,73271.5,0.59,1773631836944,bybit,,,,,,,,,
BTC,SHORT,43007.01,73390.8,0.586,1773631845443,bybit,,,,,,,,,
BTC,SHORT,40343.27,73351.4,0.55,1773631844462,bybit,,,,,,,,,
BTC,SHORT,35046.26,72846.1,48.11,1773631804130,okx,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.46309,33921.34,0xab47811d...,-571.45,,,,
BTC,SHORT,33921.34,73250.0,0.46309,1773631880428,hyperliquid,,,,,,hyperliquid,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.38082,27906.49,0x9f8f604c...,-1000.83,,,,
BTC,SHORT,27906.49,73280.0,0.38082,1773631935842,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.35,25635.75,0xa6d8376c...,-326.24,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.35,25635.75,0xa6d8376c...,-326.24,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.35,25635.75,0xa6d8376c...,-326.24,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.35,25635.75,0xa6d8376c...,-326.24,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.35,25635.75,0xa6d8376c...,-326.24,,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.34,24903.3,0xa6d8376c...,-316.91,,,,
BTC,SHORT,24903.3,73245.0,0.34,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.33751,24732.73,0x36caf821...,-318.61,,,,
BTC,SHORT,24732.73,73280.0,0.33751,1773631935842,hyperliquid,,,,,,hyperliquid,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.33632,24635.44,0x629ae30a...,-494.73,,,,
BTC,SHORT,24635.44,73250.0,0.33632,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,22051.98,73506.6,0.3,1773631860447,bybit,,,,,,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.29782,21813.83,0xa6d8376c...,-277.6,,,,
BTC,SHORT,21813.83,73245.0,0.29782,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73200.0,,2026-03-16T03:32:09.840000,hyperliquid,BTC,0.28898,21153.34,0x8041f108...,-153.82,,,,
BTC,SHORT,21153.34,73200.0,0.28898,1773631929840,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,18055.95,73101.0,0.247,1773631739041,binance,,,,,,binance,,,
BTC,SHORT,18055.947,73101.0,0.247,1773631739041,binance,,,,,,,LIMIT,72811.2,FILLED
BTC,SHORT,16266.2,73602.7,0.221,1773631935444,bybit,,,,,,bybit,,,
BTC,SHORT,15773.8,73366.5,0.215,1773631845443,bybit,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.2145,15712.12,0x768739e6...,-561.99,,,,
BTC,SHORT,15712.12,73250.0,0.2145,1773631880428,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.20709,15168.31,0xa6d8376c...,-193.03,,,,
BTC,SHORT,15168.31,73245.0,0.20709,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,14624.0,73120.0,0.2,1773631857694,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,13929.0,73310.5,0.19,1773631837943,bybit,,,,,,,,,
BTC,SHORT,13632.29,73252.5,18.61,1773631841167,okx,,,,,,,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.17727,12990.35,0x9f8f604c...,-465.87,,,,
BTC,SHORT,12990.35,73280.0,0.17727,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12868.73,73535.6,0.175,1773631864443,bybit,,,,,,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.1652,12100.07,0xa6d8376c...,-153.98,,,,
BTC,SHORT,12100.07,73245.0,0.1652,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.16013,11729.52,0xaa76c6c1...,-142.84,,,,
BTC,SHORT,11729.52,73250.0,0.16013,1773631880428,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.1432,10488.68,0xa6d8376c...,-133.48,,,,
BTC,SHORT,10488.68,73245.0,0.1432,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,10190.42,72945.0,13.97,1773631839131,okx,,,,,,,,,
BTC,SHORT,10068.14,73490.1,0.137,1773631859443,bybit,,,,,,,,,
BTC,SHORT,9374.04,73234.7,12.8,1773631837630,okx,,,,,,,,,
BTC,SHORT,8866.73,73278.8,0.121,1773631836446,bybit,,,,,,,,,
,short,,73200.0,,2026-03-16T03:32:09.840000,hyperliquid,BTC,0.10798,7904.14,0x8041f108...,-57.48,,,,
BTC,SHORT,7904.14,73200.0,0.10798,1773631929840,hyperliquid,,,,,,hyperliquid,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.09909,7258.34,0xf47d4b5f...,-259.71,,,,
BTC,SHORT,7258.34,73250.0,0.09909,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,7111.23,73311.7,0.097,1773631837443,bybit,,,,,,,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.09674,7089.11,0xa6d8376c...,-93.56,,,,
BTC,SHORT,7089.11,73280.0,0.09674,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,6529.7,73367.4,0.089,1773631856443,bybit,,,,,,,,,
BTC,SHORT,6311.3,73387.2,0.086,1773631845953,bybit,,,,,,,,,
BTC,SHORT,6300.95,73266.9,0.086,1773631836944,bybit,,,,,,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.08472,6205.32,0xa6d8376c...,-78.97,,,,
BTC,SHORT,6205.32,73245.0,0.08472,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.08404,6155.51,0xa6d8376c...,-78.33,,,,
BTC,SHORT,6155.51,73245.0,0.08404,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.08,5859.6,0xa6d8376c...,-74.57,,,,
BTC,SHORT,5859.6,73245.0,0.08,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,5797.49,73386.0,0.079,1773631849944,bybit,,,,,,,,,
BTC,SHORT,5144.9,73498.6,0.07,1773631898444,bybit,,,,,,,,,
BTC,SHORT,5141.4,73448.5,0.07,1773631856443,bybit,,,,,,,,,
BTC,SHORT,4909.91,73282.3,0.067,1773631836944,bybit,,,,,,,,,
BTC,SHORT,4785.89,73629.0,0.065,1773631936443,bybit,,,,,,bybit,,,
BTC,SHORT,4776.62,73486.5,0.065,1773631859944,bybit,,,,,,,,,
BTC,SHORT,4770.91,73398.6,0.065,1773631844947,bybit,,,,,,,,,
BTC,SHORT,4509.3,73441.4,6.14,1773631862041,okx,,,,,,,,,
BTC,SHORT,4479.83,73439.9,0.061,1773631857472,bybit,,,,,,,,,
BTC,SHORT,4399.59,73326.5,0.06,1773631841944,bybit,,,,,,,,,
BTC,SHORT,4255.98,73379.0,0.058,1773631844947,bybit,,,,,,,,,
BTC,SHORT,4196.95,73630.7,0.057,1773631940944,bybit,,,,,,bybit,,,
BTC,SHORT,4121.24,73593.5,0.056,1773631935444,bybit,,,,,,bybit,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.05476,4011.17,0x80e1b395...,-50.98,,,,
BTC,SHORT,4011.17,73250.0,0.05476,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3957.56,72883.3,5.43,1773631831615,okx,,,,,,,,,
BTC,SHORT,3817.54,73414.3,0.052,1773631852444,bybit,,,,,,,,,
BTC,SHORT,3754.93,73626.0,0.051,1773631936943,bybit,,,,,,bybit,,,
BTC,SHORT,3752.02,73569.1,0.051,1773631880443,bybit,,,,,,,,,
BTC,SHORT,3738.45,73302.9,0.051,1773631836446,bybit,,,,,,,,,
,short,,73275.0,,2026-03-16T03:32:24.687000,hyperliquid,BTC,0.04831,3539.92,0x30da14e3...,-122.76,,,,
BTC,SHORT,3539.92,73275.0,0.04831,1773631944687,hyperliquid,,,,,,hyperliquid,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.048,3517.44,0x3734a81b...,-126.43,,,,
BTC,SHORT,3517.44,73280.0,0.048,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3453.58,73480.5,0.047,1773631858455,bybit,,,,,,,,,
BTC,SHORT,3384.68,73580.1,0.046,1773631881443,bybit,,,,,,,,,
BTC,SHORT,3312.54,73612.0,0.045,1773631935444,bybit,,,,,,bybit,,,
BTC,SHORT,3298.85,73307.7,0.045,1773631838457,bybit,,,,,,,,,
BTC,SHORT,3232.56,73467.3,0.044,1773631858455,bybit,,,,,,,,,
BTC,SHORT,3065.74,73168.1,4.19,1773631825100,okx,,,,,,,,,
BTC,SHORT,3016.84,73581.5,0.041,1773631881947,bybit,,,,,,,,,
BTC,SHORT,2871.29,73622.8,0.039,1773631936443,bybit,,,,,,bybit,,,
BTC,SHORT,2796.75,73598.7,0.038,1773631935944,bybit,,,,,,bybit,,,
BTC,SHORT,2787.56,73356.8,0.038,1773631844462,bybit,,,,,,,,,
BTC,SHORT,2710.75,73263.5,0.037,1773631836446,bybit,,,,,,,,,
BTC,SHORT,2571.25,73464.3,0.035,1773631858455,bybit,,,,,,,,,
BTC,SHORT,2569.48,73413.8,0.035,1773631851943,bybit,,,,,,,,,
BTC,SHORT,2562.98,73437.9,3.49,1773631860100,okx,,,,,,,,,
BTC,SHORT,2503.56,73634.1,0.034,1773631943444,bybit,,,,,,bybit,,,
BTC,SHORT,2480.41,73168.5,3.39,1773631880108,okx,,,,,,,,,
BTC,SHORT,2335.76,72992.4,3.2,1773631844107,okx,,,,,,,,,
BTC,SHORT,2278.45,73498.3,0.031,1773631860447,bybit,,,,,,,,,
BTC,SHORT,2271.83,73284.8,0.031,1773631836446,bybit,,,,,,,,,
BTC,SHORT,2270.22,73232.9,0.031,1773631805443,bybit,,,,,,,,,
BTC,SHORT,2269.84,73220.5,0.031,1773631804511,bybit,,,,,,,,,
BTC,SHORT,2202.09,73403.1,0.03,1773631844947,bybit,,,,,,,,,
BTC,SHORT,2129.96,73446.8,0.029,1773631855944,bybit,,,,,,,,,
BTC,SHORT,2057.71,73489.8,0.028,1773631859944,bybit,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.02803,2053.2,0x0e72f8d3...,-25.66,,,,
BTC,SHORT,2053.2,73250.0,0.02803,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1983.22,73452.6,0.027,1773631858944,bybit,,,,,,,,,
BTC,SHORT,1766.31,73596.4,0.024,1773631934944,bybit,,,,,,bybit,,,
BTC,SHORT,1763.89,73495.5,0.024,1773631860447,bybit,,,,,,,,,
,short,,73275.0,,2026-03-16T03:32:24.687000,hyperliquid,BTC,0.02372,1738.08,0x5c4787da...,-19.31,,,,
BTC,SHORT,1738.08,73275.0,0.02372,1773631944687,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1692.13,73570.9,0.023,1773631880443,bybit,,,,,,,,,
BTC,SHORT,1684.82,73253.1,0.023,1773631824443,bybit,,,,,,,,,
BTC,SHORT,1612.35,73288.8,0.022,1773631836944,bybit,,,,,,,,,
BTC,SHORT,1611.3,73240.7,0.022,1773631807444,bybit,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.0202,1479.65,0x3661e862...,-53.35,,,,
BTC,SHORT,1479.65,73250.0,0.0202,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1468.3,73415.2,0.02,1773631852444,bybit,,,,,,,,,
BTC,SHORT,1436.47,73140.0,0.01964,1773631865288,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1394.58,73399.0,0.019,1773631856943,bybit,,,,,,,,,
BTC,SHORT,1393.54,73344.3,0.019,1773631843943,bybit,,,,,,,,,
BTC,SHORT,1393.48,73340.8,0.019,1773631843457,bybit,,,,,,,,,
BTC,SHORT,1391.66,73245.3,0.019,1773631819443,bybit,,,,,,,,,
,short,,73140.0,,2026-03-16T03:31:05.288000,hyperliquid,BTC,0.01837,1343.58,0x7111da9a...,-15.39,,,,
BTC,SHORT,1343.58,73140.0,0.01837,1773631865288,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1333.1,73247.0,1.82,1773631840477,okx,,,,,,,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.01734,1270.68,0x2cb5f6ea...,-45.76,,,,
BTC,SHORT,1270.68,73280.0,0.01734,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1251.45,73614.5,0.017,1773631935944,bybit,,,,,,bybit,,,
BTC,SHORT,1250.79,73576.1,0.017,1773631881443,bybit,,,,,,,,,
BTC,SHORT,1222.64,73211.8,1.67,1773631836067,okx,,,,,,,,,
BTC,SHORT,1177.0,73562.6,0.016,1773631880443,bybit,,,,,,,,,
BTC,SHORT,1176.73,73545.9,0.016,1773631880443,bybit,,,,,,,,,
BTC,SHORT,1175.28,73455.0,0.016,1773631858455,bybit,,,,,,,,,
BTC,SHORT,1172.13,73258.2,1.6,1773631943224,okx,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.0151,1106.08,0xb89b42b5...,-12.96,,,,
BTC,SHORT,1106.08,73250.0,0.0151,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1103.54,73569.1,0.015,1773631880944,bybit,,,,,,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.01499,1097.94,0xa6d8376c...,-13.97,,,,
BTC,SHORT,1097.94,73245.0,0.01499,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,962.09,73442.1,1.31,1773631863812,okx,,,,,,,,,
BTC,SHORT,954.21,73400.7,0.013,1773631855944,bybit,,,,,,,,,
BTC,SHORT,954.06,73389.1,0.013,1773631857472,bybit,,,,,,,,,
,short,,73280.0,,2026-03-16T03:32:15.842000,hyperliquid,BTC,0.01212,888.15,0x9198da27...,-10.64,,,,
BTC,SHORT,888.15,73280.0,0.01212,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,882.6,73550.4,0.012,1773631880443,bybit,,,,,,,,,
BTC,SHORT,882.34,73528.2,0.012,1773631865944,bybit,,,,,,,,,
,short,,73250.0,,2026-03-16T03:31:20.428000,hyperliquid,BTC,0.01202,880.46,0xb88789c8...,-10.87,,,,
BTC,SHORT,880.46,73250.0,0.01202,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,846.43,72968.5,1.16,1773631842229,okx,,,,,,,,,
BTC,SHORT,809.09,73553.2,0.011,1773631880944,bybit,,,,,,,,,
BTC,SHORT,806.25,73295.0,0.011,1773631836446,bybit,,,,,,,,,
BTC,SHORT,774.52,73068.1,1.06,1773631856550,okx,,,,,,,,,
BTC,SHORT,735.21,73521.4,0.01,1773631859944,bybit,,,,,,,,,
BTC,SHORT,735.17,73517.2,0.01,1773631860447,bybit,,,,,,,,,
BTC,SHORT,734.47,73447.0,0.01,1773631855944,bybit,,,,,,,,,
BTC,SHORT,733.03,73303.0,0.01,1773631837943,bybit,,,,,,,,,
,short,,73245.0,,2026-03-16T03:32:18.994000,hyperliquid,BTC,0.01,732.45,0x37289c84...,-26.01,,,,
BTC,SHORT,732.45,73245.0,0.01,1773631938994,hyperliquid,,,,,,hyperliquid,,,
