timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T12:30:46.863000,BTC,short,0.68224,73885.0,50407.3,0xe817faf8...,-596.96,hyperliquid,,,,,,,
1773664246863,,SHORT,,73885.0,,,,hyperliquid,hyperliquid,BTC,50407.3,0.68224,,,
2026-03-16T12:32:27.853000,BTC,short,0.5,73965.0,36982.5,0x422ea61c...,-449.5,hyperliquid,,,,,,,
1773664158578,,SHORT,,73794.0,,,,okx,,BTC,30166.99,40.88,,,
1773664337943,,SHORT,,74287.9,,,,bybit,,BTC,20652.04,0.278,,,
1773664246970,,SHORT,,74187.9,,,,okx,,BTC,18977.26,25.58,,,
1773664267441,,SHORT,,73863.0,,,,okx,,BTC,14757.83,19.98,,,
1773664269444,,SHORT,,74279.3,,,,bybit,,BTC,14038.79,0.189,,,
1773664173267,,SHORT,,74132.6,,,,binance,,BTC,12899.072400000001,0.174,LIMIT,73839.7,FILLED
1773664173267,,SHORT,,74132.6,,,,binance,binance,BTC,12899.07,0.174,,,
2026-03-16T12:30:46.863000,BTC,short,0.1488,73893.0,10995.28,0xe817faf8...,-131.39,hyperliquid,,,,,,,
1773664246863,,SHORT,,73893.0,,,,hyperliquid,hyperliquid,BTC,10995.28,0.1488,,,
2026-03-16T12:32:18.964000,BTC,short,0.13501,73931.0,9981.42,0xafa986f6...,-125.22,hyperliquid,,,,,,,
1773664338964,,SHORT,,73931.0,,,,hyperliquid,hyperliquid,BTC,9981.42,0.13501,,,
2026-03-16T12:32:05.221000,BTC,short,0.11441,73921.0,8457.3,0x860ae9cc...,-96.79,hyperliquid,,,,,,,
1773664325221,,SHORT,,73921.0,,,,hyperliquid,hyperliquid,BTC,8457.3,0.11441,,,
1773664344443,,SHORT,,74308.8,,,,bybit,,BTC,8099.66,0.109,,,
1773664159887,,SHORT,,73805.2,,,,okx,,BTC,7889.78,10.69,,,
1773664346943,,SHORT,,74337.3,,,,bybit,,BTC,5798.31,0.078,,,
1773664355944,,SHORT,,74339.4,,,,bybit,,BTC,5575.45,0.075,,,
1773664337304,,SHORT,,74214.4,,,,okx,,BTC,5477.02,7.38,,,
1773664258401,,SHORT,,73895.9,,,,okx,,BTC,5128.38,6.94,,,
2026-03-16T12:30:46.863000,BTC,short,0.06835,73888.0,5050.24,0xe817faf8...,-60.01,hyperliquid,,,,,,,
1773664246863,,SHORT,,73888.0,,,,hyperliquid,hyperliquid,BTC,5050.24,0.06835,,,
1773664176547,,SHORT,,74157.1,,,,binance,,BTC,5042.6828000000005,0.068,LIMIT,73854.6,FILLED
1773664176547,,SHORT,,74157.1,,,,binance,binance,BTC,5042.68,0.068,,,
2026-03-16T12:30:43.888000,BTC,short,0.05668,73884.0,4187.75,0xfef13e10...,-48.57,hyperliquid,,,,,,,
1773664243888,,SHORT,,73884.0,,,,hyperliquid,hyperliquid,BTC,4187.75,0.05668,,,
1773664159569,,SHORT,,74091.4,,,,binance,binance,BTC,4000.94,0.054,,,
1773664159569,,SHORT,,74091.4,,,,binance,,BTC,4000.9356,0.054,LIMIT,73800.4,FILLED
1773664268329,,SHORT,,74201.6,,,,okx,,BTC,2797.4,3.77,,,
2026-03-16T12:30:43.888000,BTC,short,0.03682,73880.0,2720.26,0xfef13e10...,-31.41,hyperliquid,,,,,,,
1773664243888,,SHORT,,73880.0,,,,hyperliquid,hyperliquid,BTC,2720.26,0.03682,,,
2026-03-16T12:32:27.853000,BTC,short,0.03452,73965.0,2553.27,0x9a3ce1c6...,-31.17,hyperliquid,,,,,,,
1773664176432,,SHORT,,74147.0,,,,okx,,BTC,2254.07,3.04,,,
1773664346444,,SHORT,,74333.9,,,,bybit,,BTC,2230.02,0.03,,,
1773664260944,,SHORT,,74246.0,,,,bybit,,BTC,2153.13,0.029,,,
1773664244577,,SHORT,,74169.0,,,,binance,,BTC,1928.394,0.026,LIMIT,73886.7,FILLED
1773664248943,,SHORT,,74263.9,,,,bybit,,BTC,1782.33,0.024,,,
2026-03-16T12:30:43.888000,BTC,short,0.02406,73872.0,1777.36,0xfef13e10...,-20.33,hyperliquid,,,,,,,
1773664243888,,SHORT,,73872.0,,,,hyperliquid,hyperliquid,BTC,1777.36,0.02406,,,
2026-03-16T12:32:18.964000,BTC,short,0.02305,73931.0,1704.11,0xb2c04895...,-20.51,hyperliquid,,,,,,,
1773664338964,,SHORT,,73931.0,,,,hyperliquid,hyperliquid,BTC,1704.11,0.02305,,,
1773664346943,,SHORT,,74319.2,,,,bybit,,BTC,1635.02,0.022,,,
1773664346444,,SHORT,,74318.7,,,,bybit,,BTC,1560.69,0.021,,,
1773664243943,,SHORT,,74232.1,,,,bybit,,BTC,1484.64,0.02,,,
1773664342373,,SHORT,,73936.8,,,,okx,,BTC,1375.22,1.86,,,
1773664244507,,SHORT,,74167.7,,,,okx,,BTC,1357.27,1.83,,,
1773664342944,,SHORT,,74303.9,,,,bybit,,BTC,1263.17,0.017,,,
2026-03-16T12:30:50.083000,BTC,short,0.01524,73901.0,1126.25,0x11f4ba74...,-13.32,hyperliquid,,,,,,,
1773664250083,,SHORT,,73901.0,,,,hyperliquid,hyperliquid,BTC,1126.25,0.01524,,,
1773664346943,,SHORT,,74329.5,,,,bybit,,BTC,1114.94,0.015,,,
2026-03-16T12:30:43.888000,BTC,short,0.014,73873.0,1034.22,0xfef13e10...,-11.84,hyperliquid,,,,,,,
