exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
hyperliquid,BTC,SHORT,68975.35,74124.0,0.93054,1773667973444,hyperliquid,,,
hyperliquid,BTC,SHORT,56657.79,74077.0,0.76485,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,
,BTC,SHORT,31833.01,74376.2,0.428,1773667933444,bybit,,,
hyperliquid,BTC,SHORT,23544.83,74045.0,0.31798,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,21077.65,74045.0,0.28466,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,21077.65,74045.0,0.28466,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,20526.01,74045.0,0.27721,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,19920.33,74045.0,0.26903,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,19920.33,74045.0,0.26903,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,17305.8,74045.0,0.23372,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,17305.8,74045.0,0.23372,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,16927.43,74045.0,0.22861,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,16881.74,74124.0,0.22775,1773667973444,hyperliquid,,,
hyperliquid,BTC,SHORT,16748.98,74045.0,0.2262,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,16546.84,74045.0,0.22347,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,16462.42,74045.0,0.22233,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,15183.67,74045.0,0.20506,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,10541.79,74045.0,0.14237,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,10468.48,74045.0,0.14138,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,9931.13,74124.0,0.13398,1773667973444,hyperliquid,,,
hyperliquid,BTC,SHORT,9825.03,74045.0,0.13269,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,9736.92,74045.0,0.1315,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,9221.41,74020.0,0.12458,1773667934168,hyperliquid,,,
,BTC,SHORT,8802.09,74342.0,11.84,1773667937809,okx,,,
hyperliquid,BTC,SHORT,8333.02,74045.0,0.11254,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,8333.02,74045.0,0.11254,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,8254.54,74045.0,0.11148,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,8254.54,74045.0,0.11148,1773667936720,hyperliquid,,,
bybit,BTC,SHORT,8119.01,74486.3,0.109,1773667975944,bybit,,,
okx,BTC-USD,SHORT,7240.0,74399.9,72.4,1773667973101,okx,,,
hyperliquid,BTC,SHORT,6697.46,74046.0,0.09045,1773667936720,hyperliquid,,,
bybit,BTC,SHORT,5136.39,74440.5,0.069,1773667972445,bybit,,,
hyperliquid,BTC,SHORT,5021.16,74124.0,0.06774,1773667973444,hyperliquid,,,
,BTC,SHORT,4388.8,74386.4,0.059,1773667934943,bybit,,,
hyperliquid,BTC,SHORT,4192.76,74077.0,0.0566,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,4047.91,74124.0,0.05461,1773667973444,hyperliquid,,,
hyperliquid,BTC,SHORT,3721.5,74045.0,0.05026,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,3704.47,74045.0,0.05003,1773667936720,hyperliquid,,,
bybit,BTC,SHORT,3201.35,74450.1,0.043,1773667973944,bybit,,,
hyperliquid,BTC,SHORT,2721.89,74045.0,0.03676,1773667936720,hyperliquid,,,
okx,BTC,SHORT,2503.79,74076.5,3.38,1773667972558,okx,,,
bybit,BTC,SHORT,2456.76,74447.2,0.033,1773667973444,bybit,,,
bybit,BTC,SHORT,2383.35,74479.8,0.032,1773667972944,bybit,,,
okx,BTC,SHORT,2276.64,74400.0,3.06,1773667973127,okx,,,
hyperliquid,BTC,SHORT,2246.7,74124.0,0.03031,1773667973444,hyperliquid,,,
bybit,BTC,SHORT,2234.43,74480.9,0.03,1773667976446,bybit,,,
hyperliquid,BTC,SHORT,2188.98,74077.0,0.02955,1773667970299,hyperliquid,,,
bybit,BTC,SHORT,2085.46,74480.8,0.028,1773667973944,bybit,,,
hyperliquid,BTC,SHORT,2023.65,74045.0,0.02733,1773667936720,hyperliquid,,,
,BTC,SHORT,1633.379,74244.5,0.022,1773667894816,binance,LIMIT,73954.0,FILLED
,BTC,SHORT,1362.28,74036.7,1.84,1773667936215,okx,,,
hyperliquid,BTC,SHORT,1345.68,74020.0,0.01818,1773667934168,hyperliquid,,,
,BTC,SHORT,1295.4,74023.1,1.75,1773667933551,okx,,,
bybit,BTC,SHORT,1265.44,74437.7,0.017,1773667973444,bybit,,,
,BTC,SHORT,1261.8879,74228.7,0.017,1773667888835,binance,LIMIT,73927.1,FILLED
hyperliquid,BTC,SHORT,1210.64,74045.0,0.01635,1773667936720,hyperliquid,,,
okx,BTC,SHORT,1160.0,74359.1,1.56,1773667970876,okx,,,
hyperliquid,BTC,SHORT,1138.81,74045.0,0.01538,1773667936720,hyperliquid,,,
bybit,BTC,SHORT,1116.94,74462.9,0.015,1773667972944,bybit,,,
hyperliquid,BTC,SHORT,1057.08,74077.0,0.01427,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,951.48,74045.0,0.01285,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,928.77,74124.0,0.01253,1773667973444,hyperliquid,,,
hyperliquid,BTC,SHORT,922.6,74045.0,0.01246,1773667936720,hyperliquid,,,
binance,BTC,LONG,883.04,73586.5,0.012,1773667731199,binance,,,
,BTC,LONG,883.038,73586.5,0.012,1773667731199,binance,LIMIT,73849.5,FILLED
hyperliquid,BTC,SHORT,799.28,74076.0,0.01079,1773667970299,hyperliquid,,,
,BTC,SHORT,739.42,73942.0,1.0,1773667872184,okx,,,
hyperliquid,BTC,SHORT,705.41,74020.0,0.00953,1773667934168,hyperliquid,,,
hyperliquid,BTC,SHORT,625.21,74077.0,0.00844,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,577.55,74045.0,0.0078,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,569.41,74045.0,0.00769,1773667936720,hyperliquid,,,
,BTC,SHORT,520.67,74381.1,0.007,1773667933444,bybit,,,
hyperliquid,BTC,SHORT,484.77,74124.0,0.00654,1773667973444,hyperliquid,,,
,BTC,SHORT,445.83,74305.5,0.006,1773667894944,bybit,,,
hyperliquid,BTC,SHORT,404.29,74046.0,0.00546,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,375.41,74045.0,0.00507,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,369.36,74020.0,0.00499,1773667934168,hyperliquid,,,
hyperliquid,BTC,SHORT,343.57,74045.0,0.00464,1773667936720,hyperliquid,,,
,BTC,SHORT,297.68,74419.3,0.004,1773667937444,bybit,,,
hyperliquid,BTC,SHORT,282.23,74077.0,0.00381,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,234.23,74124.0,0.00316,1773667973444,hyperliquid,,,
hyperliquid,BTC,SHORT,224.36,74045.0,0.00303,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,177.04,74076.0,0.00239,1773667970299,hyperliquid,,,
,BTC,SHORT,156.08,74325.3,0.21,1773667935610,okx,,,
bybit,BTC,SHORT,148.97,74487.5,0.002,1773667976446,bybit,,,
bybit,BTC,SHORT,148.94,74471.7,0.002,1773667972944,bybit,,,
bybit,BTC,SHORT,148.92,74458.4,0.002,1773667973444,bybit,,,
