timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T13:32:53.444000,BTC,short,0.93054,74124.0,68975.35,0xcbd909bc...,-521.38,hyperliquid,,,,,,,
1773667973444,,SHORT,,74124.0,,,,hyperliquid,hyperliquid,BTC,68975.35,0.93054,,,
2026-03-16T13:33:20.736000,BTC,short,0.89065,74144.0,66036.35,0xdf2fa90f...,-841.66,hyperliquid,,,,,,,
2026-03-16T13:32:50.299000,BTC,short,0.76485,74077.0,56657.79,0xf836371b...,-712.08,hyperliquid,,,,,,,
1773667970299,,SHORT,,74077.0,,,,hyperliquid,hyperliquid,BTC,56657.79,0.76485,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,40012.44,0.54038,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,40012.44,0.54038,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,40012.44,0.54038,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,40012.44,0.54038,,,
1773667933444,,SHORT,,74376.2,,,,bybit,,BTC,31833.01,0.428,,,
2026-03-16T13:33:18.639000,BTC,short,0.34438,74164.0,25540.6,0x58417027...,-324.75,hyperliquid,,,,,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,23544.83,0.31798,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,21077.65,0.28466,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,21077.65,0.28466,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,20526.01,0.27721,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,19920.33,0.26903,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,19920.33,0.26903,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,17305.8,0.23372,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,17305.8,0.23372,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,16927.43,0.22861,,,
2026-03-16T13:32:53.444000,BTC,short,0.22775,74124.0,16881.74,0xd6af05b0...,-194.57,hyperliquid,,,,,,,
1773667973444,,SHORT,,74124.0,,,,hyperliquid,hyperliquid,BTC,16881.74,0.22775,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,16748.98,0.2262,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,16546.84,0.22347,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,16462.42,0.22233,,,
2026-03-16T13:33:18.639000,BTC,short,0.21506,74164.0,15949.71,0xdf2fa90f...,-207.53,hyperliquid,,,,,,,
1773667936720,,SHORT,,74045.0,,,,hyperliquid,hyperliquid,BTC,15183.67,0.20506,,,
2026-03-16T13:33:20.736000,BTC,short,0.20228,74144.0,14997.85,0xdf2fa90f...,-191.15,hyperliquid,,,,,,,
