symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,exchange,order_type,avg_price,order_status
,short,,73401.0,,2026-03-16T08:26:38.517512+00:00,hyperliquid,BTC,0.01567,1150.1936699999999,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73401.0,,2026-03-16T08:26:35.935654+00:00,hyperliquid,BTC,0.01514,1111.29114,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73401.0,,2026-03-16T08:26:38.516682+00:00,hyperliquid,BTC,0.01514,1111.29114,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
BTC,LONG,1092.75,72849.7,0.015,1773650050444,bybit,,,,,,,,,
,short,,73363.0,,2026-03-16T08:26:49.420788+00:00,hyperliquid,BTC,0.01483,1087.97329,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x38050e305379b6cbebf96ec6d3f4a5d509e1dfa4,,,,
,short,,73363.0,,2026-03-16T08:26:50.650431+00:00,hyperliquid,BTC,0.01483,1087.97329,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x38050e305379b6cbebf96ec6d3f4a5d509e1dfa4,,,,
BTC,LONG,947.78,72906.1,0.013,1773650061584,binance,,,,,,binance,,,
BTC,LONG,875.14,72928.7,0.012,1773650049330,binance,,,,,,binance,,,
,short,,73409.0,,2026-03-16T08:26:20.296690+00:00,hyperliquid,BTC,0.0115,844.2035,0x2dcf3613f8b28c8ac645f58bd1d8ee1c539306a0,0x38050e305379b6cbebf96ec6d3f4a5d509e1dfa4,,,,
,short,,73409.0,,2026-03-16T08:26:22.420728+00:00,hyperliquid,BTC,0.0115,844.2035,0x2dcf3613f8b28c8ac645f58bd1d8ee1c539306a0,0x38050e305379b6cbebf96ec6d3f4a5d509e1dfa4,,,,
,short,,73276.0,,2026-03-16T08:32:35.650000+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:35.650345+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:35.650739+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:38.689737+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:38.690074+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:38.690413+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,long,,73264.0,,2026-03-16T08:31:55.052393+00:00,hyperliquid,BTC,0.00597,437.38608,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
,long,,73264.0,,2026-03-16T08:31:55.217977+00:00,hyperliquid,BTC,0.00597,437.38608,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
BTC,LONG,437.07,72844.6,0.006,1773650050444,bybit,,,,,,,,,
,long,,73334.0,,2026-03-16T08:29:24.465366+00:00,hyperliquid,BTC,0.00592,434.13728,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,,
,long,,73334.0,,2026-03-16T08:29:24.490730+00:00,hyperliquid,BTC,0.00592,434.13728,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,,
,long,,73264.0,,2026-03-16T08:30:54.457492+00:00,hyperliquid,BTC,0.00592,433.72288,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,,,,
,long,,73264.0,,2026-03-16T08:30:54.497104+00:00,hyperliquid,BTC,0.00592,433.72288,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,,,,
,long,,73195.0,,2026-03-16T08:34:24.335777+00:00,hyperliquid,BTC,0.00592,433.3144,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8,,,,
,long,,73195.0,,2026-03-16T08:34:24.356526+00:00,hyperliquid,BTC,0.00592,433.3144,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8,,,,
BTC,LONG,419.44,73200.0,0.00573,1773650051238,hyperliquid,,,,,,hyperliquid,,,
,long,,73274.0,,2026-03-16T08:35:54.273378+00:00,hyperliquid,BTC,0.00562,411.79988,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,,,,
,long,,73274.0,,2026-03-16T08:35:54.278039+00:00,hyperliquid,BTC,0.00562,411.79988,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,,,,
,long,,73392.0,,2026-03-16T08:27:54.575605+00:00,hyperliquid,BTC,0.00558,409.52736,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73392.0,,2026-03-16T08:27:54.613517+00:00,hyperliquid,BTC,0.00558,409.52736,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73226.0,,2026-03-16T08:35:25.217242+00:00,hyperliquid,BTC,0.00553,404.93978000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,,,,
,long,,73226.0,,2026-03-16T08:35:25.506246+00:00,hyperliquid,BTC,0.00553,404.93978000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,,,,
,long,,73337.0,,2026-03-16T08:28:54.350271+00:00,hyperliquid,BTC,0.00537,393.81969,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,,,,
,long,,73337.0,,2026-03-16T08:28:54.364875+00:00,hyperliquid,BTC,0.00537,393.81969,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,,,,
,long,,73234.0,,2026-03-16T08:33:55.322308+00:00,hyperliquid,BTC,0.00503,368.36701999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73234.0,,2026-03-16T08:33:55.333886+00:00,hyperliquid,BTC,0.00503,368.36701999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
BTC,LONG,364.74,72947.3,0.005,1773649874642,binance,,,,,,binance,,,
BTC,LONG,364.73650000000004,72947.3,0.005,1773649874642,binance,,,,,,,LIMIT,73252.8,FILLED
BTC,LONG,364.35,72869.1,0.005,1773650048944,bybit,,,,,,,,,
,long,,73404.0,,2026-03-16T08:26:24.571324+00:00,hyperliquid,BTC,0.00494,362.61576,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x7d65ea6c187d6219ab6a1335cd2fe09f12e818fa,,,,
,long,,73404.0,,2026-03-16T08:26:24.625943+00:00,hyperliquid,BTC,0.00494,362.61576,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x7d65ea6c187d6219ab6a1335cd2fe09f12e818fa,,,,
,long,,73364.0,,2026-03-16T08:26:54.462236+00:00,hyperliquid,BTC,0.00493,361.68452,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,,
,long,,73364.0,,2026-03-16T08:26:54.466573+00:00,hyperliquid,BTC,0.00493,361.68452,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,,,,
BTC,LONG,354.26,73194.0,0.00484,1773650063827,hyperliquid,,,,,,hyperliquid,,,
,long,,73300.0,,2026-03-16T08:33:24.381302+00:00,hyperliquid,BTC,0.00429,314.45700000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d889840ff183c72b0b57aac895303eee76f226,,,,
,long,,73300.0,,2026-03-16T08:33:24.389023+00:00,hyperliquid,BTC,0.00429,314.45700000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d889840ff183c72b0b57aac895303eee76f226,,,,
,long,,73396.0,,2026-03-16T08:27:25.225016+00:00,hyperliquid,BTC,0.00419,307.52924,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,,,,
,long,,73396.0,,2026-03-16T08:27:25.236747+00:00,hyperliquid,BTC,0.00419,307.52924,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,,,,
,long,,73240.0,,2026-03-16T08:32:24.439154+00:00,hyperliquid,BTC,0.00415,303.946,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73240.0,,2026-03-16T08:32:24.443555+00:00,hyperliquid,BTC,0.00415,303.946,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73325.0,,2026-03-16T08:29:55.277201+00:00,hyperliquid,BTC,0.0041,300.63250000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73325.0,,2026-03-16T08:29:55.286567+00:00,hyperliquid,BTC,0.0041,300.63250000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73376.0,,2026-03-16T08:28:26.599468+00:00,hyperliquid,BTC,0.00408,299.37408000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73376.0,,2026-03-16T08:28:26.828428+00:00,hyperliquid,BTC,0.00408,299.37408000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73323.0,,2026-03-16T08:30:24.308006+00:00,hyperliquid,BTC,0.00404,296.22492,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,,
,long,,73323.0,,2026-03-16T08:30:24.321279+00:00,hyperliquid,BTC,0.00404,296.22492,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,,
,long,,73205.0,,2026-03-16T08:34:54.365299+00:00,hyperliquid,BTC,0.00404,295.7482,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73205.0,,2026-03-16T08:34:54.376075+00:00,hyperliquid,BTC,0.00404,295.7482,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73368.0,,2026-03-16T08:28:36.162732+00:00,hyperliquid,BTC,0.00392,287.60256,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,,,,
,long,,73368.0,,2026-03-16T08:28:36.709919+00:00,hyperliquid,BTC,0.00392,287.60256,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,,,,
,long,,73293.0,,2026-03-16T08:33:37.259836+00:00,hyperliquid,BTC,0.00392,287.30856,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
,long,,73293.0,,2026-03-16T08:33:38.289079+00:00,hyperliquid,BTC,0.00392,287.30856,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
,long,,73242.0,,2026-03-16T08:31:05.768113+00:00,hyperliquid,BTC,0.00392,287.10864,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x2d46792b530edc6951935dd7c8c79141dbcf1d43,,,,
,long,,73242.0,,2026-03-16T08:31:08.747625+00:00,hyperliquid,BTC,0.00392,287.10864,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x2d46792b530edc6951935dd7c8c79141dbcf1d43,,,,
,long,,73402.0,,2026-03-16T08:26:35.305683+00:00,hyperliquid,BTC,0.00391,287.00182,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,,,,
,long,,73402.0,,2026-03-16T08:26:35.356255+00:00,hyperliquid,BTC,0.00391,287.00182,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,,,,
,long,,73389.0,,2026-03-16T08:27:06.461391+00:00,hyperliquid,BTC,0.00391,286.95099000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe92cdf7b804a836a71219cda2b00274d57ac030f,,,,
,long,,73389.0,,2026-03-16T08:27:07.006904+00:00,hyperliquid,BTC,0.00391,286.95099000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe92cdf7b804a836a71219cda2b00274d57ac030f,,,,
,long,,73388.0,,2026-03-16T08:27:35.480358+00:00,hyperliquid,BTC,0.00391,286.94708,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,,
,long,,73388.0,,2026-03-16T08:27:35.501807+00:00,hyperliquid,BTC,0.00391,286.94708,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,,
,long,,73377.0,,2026-03-16T08:28:06.624962+00:00,hyperliquid,BTC,0.00391,286.90407000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x1be5a1135a64783e0494180c0a229b02f3f57973,,,,
,long,,73377.0,,2026-03-16T08:28:07.267941+00:00,hyperliquid,BTC,0.00391,286.90407000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x1be5a1135a64783e0494180c0a229b02f3f57973,,,,
