symbol,side,value,price,quantity,timestamp,_exchange,exchange,order_type,avg_price,order_status,coin,size,value_usd,address,pnl
BTC,LONG,440.36,73394.0,0.006,1773671361444,bybit,bybit,,,,,,,,
BTC,LONG,439.83,73304.5,0.006,1773671377444,bybit,bybit,,,,,,,,
BTC,LONG,368.48199999999997,73696.4,0.005,1773671250406,binance,,LIMIT,73973.7,FILLED,,,,,
BTC,LONG,367.62,73524.5,0.005,1773671311444,bybit,,,,,,,,,
BTC,LONG,367.23,73445.2,0.005,1773671358943,bybit,bybit,,,,,,,,
BTC,LONG,366.91,73382.6,0.005,1773671372444,bybit,bybit,,,,,,,,
BTC,LONG,366.72,73344.5,0.005,1773671373944,bybit,bybit,,,,,,,,
BTC,LONG,294.82759999999996,73706.9,0.004,1773671244068,binance,,LIMIT,73999.9,FILLED,,,,,
BTC,LONG,294.4916,73622.9,0.004,1773671308766,binance,,LIMIT,73915.9,FILLED,,,,,
BTC,LONG,293.8,73450.6,0.004,1773671326949,bybit,,,,,,,,,
BTC,LONG,293.8,73449.7,0.004,1773671325943,bybit,,,,,,,,,
BTC,LONG,221.48,73826.0,0.3,1773671324974,okx,,,,,,,,,
BTC,LONG,220.96,73652.4,0.3,1773671289521,okx,,,,,,,,,
BTC,LONG,220.6,73533.5,0.003,1773671311944,bybit,,,,,,,,,
BTC,LONG,220.26,73421.2,0.003,1773671358943,bybit,bybit,,,,,,,,
BTC,LONG,220.02,73340.4,0.003,1773671373443,bybit,bybit,,,,,,,,
BTC,LONG,191.47,73642.1,0.26,1773671299866,okx,,,,,,,,,
BTC,LONG,184.15,73661.2,0.25,1773671280867,okx,,,,,,,,,
BTC,LONG,147.3632,73681.6,0.002,1773671281275,binance,,LIMIT,73958.4,FILLED,,,,,
BTC,LONG,146.93,73465.1,0.002,1773671325943,bybit,,,,,,,,,
BTC,LONG,146.64,73320.8,0.002,1773671374944,bybit,bybit,,,,,,,,
,long,,74058.0,,2026-03-16T14:25:33.624000,hyperliquid,,,,,BTC,0.00188,139.23,0x673b836e...,3.4
BTC,LONG,139.23,74058.0,0.00188,1773671133624,hyperliquid,hyperliquid,,,,,,,,
BTC,LONG,73.63,73626.3,0.001,1773671242460,bybit,,,,,,,,,
BTC,LONG,73.58,73582.5,0.001,1773671290443,bybit,,,,,,,,,
BTC,LONG,73.56,73558.1,0.001,1773671301943,bybit,,,,,,,,,
BTC,LONG,73.45,73450.4,0.1,1773671371411,okx,,,,,,,,,
BTC,LONG,73.44,73440.8,0.001,1773671358943,bybit,bybit,,,,,,,,
BTC,LONG,73.42,73422.5,0.001,1773671358443,bybit,bybit,,,,,,,,
BTC,LONG,73.28,73283.0,0.001,1773671378943,bybit,bybit,,,,,,,,
BTC,LONG,29.46,73658.5,0.04,1773671281050,okx,,,,,,,,,
BTC,LONG,22.04,73477.2,0.03,1773671360403,okx,,,,,,,,,
BTC,LONG,14.7,73515.7,0.02,1773671326668,okx,,,,,,,,,
BTC,LONG,7.37,73685.8,0.01,1773671249958,okx,,,,,,,,,
BTC,LONG,7.36,73583.2,0.01,1773671311611,okx,,,,,,,,,
BTC,LONG,7.35,73489.1,0.01,1773671359098,okx,,,,,,,,,
