timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity
2026-03-16T04:55:54.619309+00:00,BTC,long,0.02002,73994.0,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837,hyperliquid,,,
2026-03-16T04:55:54.655311+00:00,BTC,long,0.02002,73994.0,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837,hyperliquid,,,
2026-03-16T04:58:53.336987+00:00,BTC,long,0.02002,73856.0,1478.59712,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,hyperliquid,,,
2026-03-16T04:58:53.347212+00:00,BTC,long,0.02002,73856.0,1478.59712,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,hyperliquid,,,
2026-03-16T04:56:53.453088+00:00,BTC,long,0.02002,73847.0,1478.41694,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,hyperliquid,,,
2026-03-16T04:56:53.490736+00:00,BTC,long,0.02002,73847.0,1478.41694,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,hyperliquid,,,
2026-03-16T04:58:23.390961+00:00,BTC,long,0.02002,73834.0,1478.15668,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x7e698eea0709e4a0dbbd790fc493d60691801157,hyperliquid,,,
2026-03-16T04:58:23.397422+00:00,BTC,long,0.02002,73834.0,1478.15668,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x7e698eea0709e4a0dbbd790fc493d60691801157,hyperliquid,,,
2026-03-16T05:03:24.290893+00:00,BTC,long,0.02003,73770.0,1477.6131,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,
2026-03-16T05:03:24.393860+00:00,BTC,long,0.02003,73770.0,1477.6131,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,
2026-03-16T04:57:53.712166+00:00,BTC,long,0.02002,73801.0,1477.49602,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,hyperliquid,,,
2026-03-16T04:57:53.742815+00:00,BTC,long,0.02002,73801.0,1477.49602,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,hyperliquid,,,
2026-03-16T04:59:53.366682+00:00,BTC,long,0.02002,73799.0,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x31bfafeceaab26a6d3b5ed0c0f91663970df97d2,hyperliquid,,,
2026-03-16T04:59:53.388115+00:00,BTC,long,0.02002,73799.0,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x31bfafeceaab26a6d3b5ed0c0f91663970df97d2,hyperliquid,,,
2026-03-16T05:01:23.490265+00:00,BTC,long,0.02002,73799.0,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T05:01:23.548119+00:00,BTC,long,0.02002,73799.0,1477.45598,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,
2026-03-16T05:02:23.908056+00:00,BTC,long,0.02002,73795.0,1477.3759,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd3943e40080322c21c65d94966d4212331302c92,hyperliquid,,,
2026-03-16T05:02:23.910892+00:00,BTC,long,0.02002,73795.0,1477.3759,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd3943e40080322c21c65d94966d4212331302c92,hyperliquid,,,
2026-03-16T05:03:53.483137+00:00,BTC,long,0.02002,73795.0,1477.3759,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,hyperliquid,,,
2026-03-16T05:03:55.166808+00:00,BTC,long,0.02002,73795.0,1477.3759,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,hyperliquid,,,
2026-03-16T05:02:53.599103+00:00,BTC,long,0.02002,73767.0,1476.8153399999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,hyperliquid,,,
2026-03-16T05:02:53.606324+00:00,BTC,long,0.02002,73767.0,1476.8153399999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,hyperliquid,,,
2026-03-16T04:54:55.070450+00:00,BTC,long,0.01986,74260.0,1474.8036,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x52d3467d6ad528036152bc50cc982fa53338396d,hyperliquid,,,
2026-03-16T04:54:55.155344+00:00,BTC,long,0.01986,74260.0,1474.8036,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x52d3467d6ad528036152bc50cc982fa53338396d,hyperliquid,,,
2026-03-16T04:57:24.324803+00:00,BTC,long,0.01988,73785.0,1466.8457999999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f,hyperliquid,,,
2026-03-16T04:57:24.355797+00:00,BTC,long,0.01988,73785.0,1466.8457999999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f,hyperliquid,,,
2026-03-16T05:04:23.583080+00:00,BTC,long,0.01958,73813.0,1445.25854,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,
2026-03-16T05:04:23.583433+00:00,BTC,long,0.01958,73813.0,1445.25854,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,
2026-03-16T05:01:53.535188+00:00,BTC,long,0.01866,73812.0,1377.3319199999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,
2026-03-16T05:01:55.712882+00:00,BTC,long,0.01866,73812.0,1377.3319199999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,
2026-03-16T04:55:24.393857+00:00,BTC,long,0.01515,74131.0,1123.08465,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T04:55:24.551678+00:00,BTC,long,0.01515,74131.0,1123.08465,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,
2026-03-16T04:59:23.961040+00:00,BTC,long,0.01494,73793.0,1102.46742,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7,hyperliquid,,,
2026-03-16T04:59:23.967347+00:00,BTC,long,0.01494,73793.0,1102.46742,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7,hyperliquid,,,
2026-03-16T05:00:54.023720+00:00,BTC,long,0.01424,73795.0,1050.8408,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,hyperliquid,,,
