symbol,side,value,price,quantity,timestamp,_exchange,exchange,order_type,avg_price,order_status
BTC,LONG,133049.32,70997.5,1.874,1773600747945,bybit,,,,
BTC,LONG,58049.82,71331.8,81.38,1773600914262,okx,okx,,,
BTC,LONG,35528.1,71056.2,50.0,1773600909893,okx,okx,,,
BTC,LONG,6187.161599999999,71116.8,0.087,1773600697983,binance,,LIMIT,71386.2,FILLED
BTC,LONG,6187.16,71116.8,0.087,1773600697983,binance,binance,,,
BTC,LONG,5395.07,70987.7,0.076,1773600910947,bybit,bybit,,,
BTC,LONG,3573.85,71334.3,5.01,1773600911088,okx,okx,,,
BTC,LONG,2757.73,71075.4,3.88,1773600710713,okx,,,,
BTC,LONG,2627.23,71006.2,0.037,1773600711971,bybit,,,,
BTC,LONG,2141.14,71371.2,3.0,1773600709000,okx,,,,
BTC,LONG,2061.16,71074.4,0.029,1773600748437,binance,binance,,,
BTC,LONG,2061.1576,71074.4,0.029,1773600748437,binance,,LIMIT,71348.7,FILLED
BTC,LONG,1916.62,70985.9,0.027,1773600909945,bybit,bybit,,,
BTC,LONG,1098.42,71325.8,1.54,1773600915203,okx,okx,,,
BTC,LONG,1065.48,71031.8,0.015,1773600708944,bybit,,,,
BTC,LONG,923.15,71011.7,0.013,1773600709944,bybit,,,,
BTC,LONG,923.14,71010.6,0.013,1773600708944,bybit,,,,
BTC,LONG,906.2,71354.5,1.27,1773600748326,okx,,,,
BTC,LONG,851.73,70977.6,0.012,1773600910948,bybit,bybit,,,
BTC,LONG,567.81,70975.7,0.008,1773600910947,bybit,bybit,,,
BTC,LONG,497.12,71017.7,0.007,1773600709448,bybit,,,,
BTC,LONG,496.83,70975.4,0.007,1773600910947,bybit,bybit,,,
BTC,LONG,355.0,70999.6,0.005,1773600748444,bybit,,,,
BTC,LONG,283.96,70990.2,0.004,1773600910948,bybit,bybit,,,
BTC,LONG,213.03,71010.8,0.003,1773600709448,bybit,,,,
BTC,LONG,142.16,71078.4,0.002,1773600716841,binance,binance,,,
BTC,LONG,142.1568,71078.4,0.002,1773600716841,binance,,LIMIT,71390.6,FILLED
BTC,LONG,28.44,71098.0,0.04,1773600708542,okx,,,,
