symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,230197.63,74257.3,310.0,1773664346093,okx,,,,,,,,,
,short,,73885.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.68224,50407.3,0xe817faf8...,-596.96,,,,
BTC,SHORT,50407.3,73885.0,0.68224,1773664246863,hyperliquid,,,,,,hyperliquid,,,
,short,,73965.0,,2026-03-16T12:32:27.853000,hyperliquid,BTC,0.5,36982.5,0x422ea61c...,-449.5,,,,
BTC,SHORT,36982.5,73965.0,0.5,1773664347853,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,30166.99,73794.0,40.88,1773664158578,okx,,,,,,,,,
BTC,SHORT,20652.04,74287.9,0.278,1773664337943,bybit,,,,,,,,,
BTC,SHORT,18977.26,74187.9,25.58,1773664246970,okx,,,,,,,,,
BTC,SHORT,14757.83,73863.0,19.98,1773664267441,okx,,,,,,,,,
BTC,SHORT,14038.79,74279.3,0.189,1773664269444,bybit,,,,,,,,,
BTC,SHORT,12899.072400000001,74132.6,0.174,1773664173267,binance,,,,,,,LIMIT,73839.7,FILLED
BTC,SHORT,12899.07,74132.6,0.174,1773664173267,binance,,,,,,binance,,,
,short,,73893.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.1488,10995.28,0xe817faf8...,-131.39,,,,
BTC,SHORT,10995.28,73893.0,0.1488,1773664246863,hyperliquid,,,,,,hyperliquid,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.13501,9981.42,0xafa986f6...,-125.22,,,,
BTC,SHORT,9981.42,73931.0,0.13501,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73921.0,,2026-03-16T12:32:05.221000,hyperliquid,BTC,0.11441,8457.3,0x860ae9cc...,-96.79,,,,
BTC,SHORT,8457.3,73921.0,0.11441,1773664325221,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,8099.66,74308.8,0.109,1773664344443,bybit,,,,,,,,,
BTC,SHORT,7889.78,73805.2,10.69,1773664159887,okx,,,,,,,,,
BTC,SHORT,6728.73,74268.5,9.06,1773664362041,okx,,,,,,,,,
BTC,SHORT,5798.31,74337.3,0.078,1773664346943,bybit,,,,,,,,,
BTC,SHORT,5575.45,74339.4,0.075,1773664355944,bybit,,,,,,,,,
BTC,SHORT,5477.02,74214.4,7.38,1773664337304,okx,,,,,,,,,
BTC,SHORT,5128.38,73895.9,6.94,1773664258401,okx,,,,,,,,,
,short,,73888.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.06835,5050.24,0xe817faf8...,-60.01,,,,
BTC,SHORT,5050.24,73888.0,0.06835,1773664246863,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,5042.6828000000005,74157.1,0.068,1773664176547,binance,,,,,,,LIMIT,73854.6,FILLED
BTC,SHORT,5042.68,74157.1,0.068,1773664176547,binance,,,,,,binance,,,
BTC,SHORT,4757.91,74342.3,0.064,1773664362445,bybit,,,,,,bybit,,,
,short,,73884.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.05668,4187.75,0xfef13e10...,-48.57,,,,
BTC,SHORT,4187.75,73884.0,0.05668,1773664243888,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,4152.84,74290.6,5.59,1773664376898,okx,,,,,,,,,
BTC,SHORT,4000.94,74091.4,0.054,1773664159569,binance,,,,,,binance,,,
BTC,SHORT,4000.9356,74091.4,0.054,1773664159569,binance,,,,,,,LIMIT,73800.4,FILLED
,short,,74019.0,,2026-03-16T12:33:03.838000,hyperliquid,BTC,0.04773,3532.93,0x7fce2dea...,-41.38,,,,
BTC,SHORT,2797.4,74201.6,3.77,1773664268329,okx,,,,,,,,,
,short,,73880.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.03682,2720.26,0xfef13e10...,-31.41,,,,
BTC,SHORT,2720.26,73880.0,0.03682,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73965.0,,2026-03-16T12:32:27.853000,hyperliquid,BTC,0.03452,2553.27,0x9a3ce1c6...,-31.17,,,,
BTC,SHORT,2553.27,73965.0,0.03452,1773664347853,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2254.07,74147.0,3.04,1773664176432,okx,,,,,,,,,
BTC,SHORT,2230.02,74333.9,0.03,1773664346444,bybit,,,,,,,,,
BTC,SHORT,2182.19,73972.4,2.95,1773664361764,okx,,,,,,,,,
BTC,SHORT,2153.13,74246.0,0.029,1773664260944,bybit,,,,,,,,,
BTC,SHORT,1928.394,74169.0,0.026,1773664244577,binance,,,,,,,LIMIT,73886.7,FILLED
BTC,SHORT,1782.33,74263.9,0.024,1773664248943,bybit,,,,,,,,,
,short,,73872.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.02406,1777.36,0xfef13e10...,-20.33,,,,
BTC,SHORT,1777.36,73872.0,0.02406,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.02305,1704.11,0xb2c04895...,-20.51,,,,
BTC,SHORT,1704.11,73931.0,0.02305,1773664338964,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1635.02,74319.2,0.022,1773664346943,bybit,,,,,,,,,
BTC,SHORT,1560.69,74318.7,0.021,1773664346444,bybit,,,,,,,,,
BTC,SHORT,1484.64,74232.1,0.02,1773664243943,bybit,,,,,,,,,
BTC,SHORT,1375.22,73936.8,1.86,1773664342373,okx,,,,,,,,,
,short,,74019.0,,2026-03-16T12:33:03.838000,hyperliquid,BTC,0.01839,1361.21,0x31822696...,-16.55,,,,
BTC,SHORT,1357.27,74167.7,1.83,1773664244507,okx,,,,,,,,,
BTC,SHORT,1263.17,74303.9,0.017,1773664342944,bybit,,,,,,,,,
,short,,73901.0,,2026-03-16T12:30:50.083000,hyperliquid,BTC,0.01524,1126.25,0x11f4ba74...,-13.32,,,,
BTC,SHORT,1126.25,73901.0,0.01524,1773664250083,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1114.94,74329.5,0.015,1773664346943,bybit,,,,,,,,,
,short,,73873.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.014,1034.22,0xfef13e10...,-11.84,,,,
BTC,SHORT,1034.22,73873.0,0.014,1773664243888,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1009.44,74223.8,1.36,1773664338745,okx,,,,,,,,,
,short,,73881.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.01353,999.61,0xfef13e10...,-11.55,,,,
BTC,SHORT,999.61,73881.0,0.01353,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73921.0,,2026-03-16T12:31:09.482000,hyperliquid,BTC,0.01342,992.02,0x3cd9fca1...,-11.88,,,,
BTC,SHORT,992.02,73921.0,0.01342,1773664269482,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,963.1908000000001,74091.6,0.013,1773664160600,binance,,,,,,,LIMIT,73793.2,FILLED
BTC,SHORT,963.19,74091.6,0.013,1773664160600,binance,,,,,,binance,,,
,short,,73979.0,,2026-03-16T12:32:36.928000,hyperliquid,BTC,0.013,961.73,0xce814f95...,-10.6,,,,
BTC,SHORT,961.73,73979.0,0.013,1773664356928,hyperliquid,,,,,,hyperliquid,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.0124,916.74,0x8f542988...,-10.44,,,,
BTC,SHORT,916.74,73931.0,0.0124,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73921.0,,2026-03-16T12:31:09.482000,hyperliquid,BTC,0.01209,893.7,0x2866640c...,-10.25,,,,
BTC,SHORT,893.7,73921.0,0.01209,1773664269482,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,890.8,74233.5,0.012,1773664244945,bybit,,,,,,,,,
,short,,73965.0,,2026-03-16T12:32:27.853000,hyperliquid,BTC,0.01172,866.87,0x356263a2...,-9.61,,,,
BTC,SHORT,866.87,73965.0,0.01172,1773664347853,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,846.43,74248.3,1.14,1773664345781,okx,,,,,,,,,
BTC,SHORT,816.48,74225.4,0.011,1773664243943,bybit,,,,,,,,,
,short,,73885.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.01095,809.04,0x7cc175ed...,-8.89,,,,
BTC,SHORT,809.04,73885.0,0.01095,1773664246863,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,742.84,74283.7,0.01,1773664337443,bybit,,,,,,,,,
BTC,SHORT,668.48,74275.3,0.009,1773664269444,bybit,,,,,,,,,
BTC,SHORT,594.67,74333.6,0.008,1773664346943,bybit,,,,,,,,,
BTC,SHORT,594.6,74324.5,0.008,1773664346444,bybit,,,,,,,,,
BTC,SHORT,593.94,74242.4,0.008,1773664268443,bybit,,,,,,,,,
BTC,SHORT,593.94,74243.1,0.008,1773664244945,bybit,,,,,,,,,
,short,,73901.0,,2026-03-16T12:30:50.083000,hyperliquid,BTC,0.008,591.21,0x6a163036...,-6.54,,,,
BTC,SHORT,591.21,73901.0,0.008,1773664250083,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,520.31,74329.3,0.007,1773664346444,bybit,,,,,,,,,
BTC,SHORT,519.1081,74158.3,0.007,1773664243069,binance,,,,,,,LIMIT,73888.1,FILLED
BTC,SHORT,519.02,74145.6,0.007,1773664175372,binance,,,,,,binance,,,
BTC,SHORT,519.0192000000001,74145.6,0.007,1773664175372,binance,,,,,,,LIMIT,73861.7,FILLED
BTC,SHORT,511.97,74197.9,0.69,1773664250002,okx,,,,,,,,,
BTC,SHORT,445.58,74263.4,0.006,1773664248443,bybit,,,,,,,,,
BTC,SHORT,444.68,74112.6,0.006,1773664174328,binance,,,,,,binance,,,
BTC,SHORT,444.67560000000003,74112.6,0.006,1773664174328,binance,,,,,,,LIMIT,73858.5,FILLED
BTC,SHORT,444.66,74110.0,0.006,1773664169077,binance,,,,,,,LIMIT,73815.8,FILLED
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.00598,442.11,0xbbdb1acc...,-5.27,,,,
BTC,SHORT,442.11,73931.0,0.00598,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73880.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00598,441.8,0xfef13e10...,-5.1,,,,
BTC,SHORT,441.8,73880.0,0.00598,1773664243888,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,430.82,74279.2,0.58,1773664377106,okx,,,,,,,,,
,short,,73888.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.00569,420.42,0xe817faf8...,-5.0,,,,
BTC,SHORT,420.42,73888.0,0.00569,1773664246863,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,413.82,73895.6,0.56,1773664247093,okx,,,,,,,,,
,short,,73933.0,,2026-03-16T12:32:21.760000,hyperliquid,BTC,0.00543,401.46,0x51d4c014...,-4.57,,,,
BTC,SHORT,401.46,73933.0,0.00543,1773664341760,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,371.51,74302.6,0.005,1773664342944,bybit,,,,,,,,,
BTC,SHORT,339.94,73900.2,0.46,1773664249128,okx,,,,,,,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.00349,258.02,0xbfa7d020...,-2.97,,,,
BTC,SHORT,258.02,73931.0,0.00349,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73883.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00349,257.85,0xfef13e10...,-2.99,,,,
BTC,SHORT,257.85,73883.0,0.00349,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73890.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.00342,252.7,0xe817faf8...,-3.01,,,,
BTC,SHORT,252.7,73890.0,0.00342,1773664246863,hyperliquid,,,,,,hyperliquid,,,
,short,,73965.0,,2026-03-16T12:32:27.853000,hyperliquid,BTC,0.00335,247.78,0x6727f5ef...,-2.9,,,,
BTC,SHORT,247.78,73965.0,0.00335,1773664347853,hyperliquid,,,,,,hyperliquid,,,
,short,,73890.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.003,221.67,0xe817faf8...,-2.64,,,,
BTC,SHORT,221.67,73890.0,0.003,1773664246863,hyperliquid,,,,,,hyperliquid,,,
,short,,73933.0,,2026-03-16T12:32:21.760000,hyperliquid,BTC,0.00294,217.36,0x51d4c014...,-2.47,,,,
BTC,SHORT,217.36,73933.0,0.00294,1773664341760,hyperliquid,,,,,,hyperliquid,,,
,short,,73871.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00291,214.96,0xfef13e10...,-2.46,,,,
BTC,SHORT,214.96,73871.0,0.00291,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73921.0,,2026-03-16T12:31:09.482000,hyperliquid,BTC,0.00282,208.46,0x8417efa6...,-2.41,,,,
BTC,SHORT,208.46,73921.0,0.00282,1773664269482,hyperliquid,,,,,,hyperliquid,,,
,short,,73881.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00261,192.83,0xfef13e10...,-2.23,,,,
BTC,SHORT,192.83,73881.0,0.00261,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73880.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00229,169.19,0xfef13e10...,-1.95,,,,
BTC,SHORT,169.19,73880.0,0.00229,1773664243888,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,148.66,74329.4,0.002,1773664346943,bybit,,,,,,,,,
BTC,SHORT,148.64,74322.2,0.002,1773664346943,bybit,,,,,,,,,
BTC,SHORT,148.62,74308.0,0.002,1773664344443,bybit,,,,,,,,,
BTC,SHORT,148.57,74287.2,0.002,1773664337443,bybit,,,,,,,,,
BTC,SHORT,148.56,74278.1,0.002,1773664269444,bybit,,,,,,,,,
BTC,SHORT,148.45,74226.6,0.002,1773664242943,bybit,,,,,,,,,
,short,,73881.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.0015,110.82,0xfef13e10...,-1.28,,,,
,short,,73878.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.0015,110.82,0xfef13e10...,-1.28,,,,
BTC,SHORT,110.82,73881.0,0.0015,1773664243888,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,110.82,73878.0,0.0015,1773664243888,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,103.87,74194.6,0.14,1773664248655,okx,,,,,,,,,
BTC,SHORT,103.81,74151.4,0.14,1773664243050,okx,,,,,,,,,
BTC,SHORT,103.56,73969.8,0.14,1773664355531,okx,,,,,,,,,
,short,,73921.0,,2026-03-16T12:31:09.482000,hyperliquid,BTC,0.00136,100.53,0xff0c4647...,-1.15,,,,
BTC,SHORT,100.53,73921.0,0.00136,1773664269482,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,95.99,73837.5,0.13,1773664174133,okx,,,,,,,,,
,short,,73982.0,,2026-03-16T12:32:57.961000,hyperliquid,BTC,0.00116,85.82,0x0ed54115...,-0.98,,,,
BTC,SHORT,81.33,73938.0,0.11,1773664343343,okx,,,,,,,,,
BTC,SHORT,74.34,74340.6,0.001,1773664356444,bybit,,,,,,bybit,,,
BTC,SHORT,74.29,74288.3,0.001,1773664337443,bybit,,,,,,,,,
BTC,SHORT,74.26,74259.6,0.001,1773664247943,bybit,,,,,,,,,
BTC,SHORT,74.25,74248.7,0.001,1773664246443,bybit,,,,,,,,,
BTC,SHORT,74.18,74181.1,0.001,1773664166443,bybit,,,,,,,,,
,short,,73878.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00087,64.27,0xfef13e10...,-0.74,,,,
BTC,SHORT,64.27,73878.0,0.00087,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73879.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00084,62.06,0xfef13e10...,-0.72,,,,
BTC,SHORT,62.06,73879.0,0.00084,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73881.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00063,46.55,0xfef13e10...,-0.54,,,,
BTC,SHORT,46.55,73881.0,0.00063,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.0006,44.36,0x274ffc49...,-0.51,,,,
BTC,SHORT,44.36,73931.0,0.0006,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73882.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00051,37.68,0xfef13e10...,-0.44,,,,
BTC,SHORT,37.68,73882.0,0.00051,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73950.0,,2026-03-16T12:32:24.886000,hyperliquid,BTC,0.0005,36.98,0x41ccf57c...,-0.44,,,,
BTC,SHORT,36.98,73950.0,0.0005,1773664344886,hyperliquid,,,,,,hyperliquid,,,
,short,,73883.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.0004,29.55,0xfef13e10...,-0.34,,,,
BTC,SHORT,29.55,73883.0,0.0004,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.00037,27.35,0xcb665580...,-0.3,,,,
BTC,SHORT,27.35,73931.0,0.00037,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73931.0,,2026-03-16T12:32:18.964000,hyperliquid,BTC,0.00036,26.62,0x259cdc0a...,-0.31,,,,
BTC,SHORT,26.62,73931.0,0.00036,1773664338964,hyperliquid,,,,,,hyperliquid,,,
,short,,73881.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00034,25.12,0xfef13e10...,-0.29,,,,
BTC,SHORT,25.12,73881.0,0.00034,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73882.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.0003,22.16,0xfef13e10...,-0.26,,,,
BTC,SHORT,22.16,73882.0,0.0003,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73877.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00029,21.42,0xfef13e10...,-0.25,,,,
BTC,SHORT,21.42,73877.0,0.00029,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,74019.0,,2026-03-16T12:33:03.838000,hyperliquid,BTC,0.00028,20.73,0x311c0a4a...,-0.23,,,,
,short,,73874.0,,2026-03-16T12:30:43.888000,hyperliquid,BTC,0.00024,17.73,0xfef13e10...,-0.2,,,,
BTC,SHORT,17.73,73874.0,0.00024,1773664243888,hyperliquid,,,,,,hyperliquid,,,
,short,,73892.0,,2026-03-16T12:30:46.863000,hyperliquid,BTC,0.00017,12.56,0xe817faf8...,-0.15,,,,
