symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,111745.5,74497.0,1.5,1773667996943,bybit,,,,,,,,,
,short,,74124.0,,2026-03-16T13:32:53.444000,hyperliquid,BTC,0.93054,68975.35,0xcbd909bc...,-521.38,,,,
BTC,SHORT,68975.35,74124.0,0.93054,1773667973444,hyperliquid,,,,,,hyperliquid,,,
,short,,74144.0,,2026-03-16T13:33:20.736000,hyperliquid,BTC,0.89065,66036.35,0xdf2fa90f...,-841.66,,,,
BTC,SHORT,66036.35,74144.0,0.89065,1773668000736,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,56657.79,74077.0,0.76485,1773667970299,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,49274.41,74421.4,66.21,1773667997456,okx,,,,,,,,,
BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,40012.44,74045.0,0.54038,1773667936720,hyperliquid,,,,,,hyperliquid,,,
,short,,74140.0,,2026-03-16T13:33:32.477000,hyperliquid,BTC,0.49276,36533.23,0x654fdc79...,-449.2,,,,
BTC,SHORT,36533.23,74140.0,0.49276,1773668012477,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,32255.51,74493.1,0.433,1773667996444,bybit,,,,,,,,,
BTC,SHORT,31833.01,74376.2,0.428,1773667933444,bybit,,,,,,,,,
,short,,74164.0,,2026-03-16T13:33:18.639000,hyperliquid,BTC,0.34438,25540.6,0x58417027...,-324.75,,,,
BTC,SHORT,25540.6,74164.0,0.34438,1773667998639,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,23544.83,74045.0,0.31798,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,21077.65,74045.0,0.28466,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,21077.65,74045.0,0.28466,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,20526.01,74045.0,0.27721,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,19920.33,74045.0,0.26903,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,19920.33,74045.0,0.26903,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,17305.8,74045.0,0.23372,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,17305.8,74045.0,0.23372,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,16927.43,74045.0,0.22861,1773667936720,hyperliquid,,,,,,hyperliquid,,,
,short,,74124.0,,2026-03-16T13:32:53.444000,hyperliquid,BTC,0.22775,16881.74,0xd6af05b0...,-194.57,,,,
BTC,SHORT,16881.74,74124.0,0.22775,1773667973444,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,16748.98,74045.0,0.2262,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,16546.84,74045.0,0.22347,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,16462.42,74045.0,0.22233,1773667936720,hyperliquid,,,,,,hyperliquid,,,
BTC-USD,SHORT,16100.0,74169.3,161.0,1773668019975,okx,,,,,,,,,
