timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,symbol,value,quantity,exchange,order_type,avg_price,order_status
2026-03-16T08:45:02.319000,BTC,long,0.20566,72889.0,14990.35,0xe817faf8...,-211.34,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.20563,72889.0,14988.17,0xe817faf8...,-211.31,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.20426,72856.0,14881.57,0x29bd76f2...,-226.93,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.17687,72889.0,12891.88,0x38a8a6f5...,-183.59,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.16264,72856.0,11849.3,0x78eabdd9...,-153.14,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.15538,72889.0,11325.49,0x38a8a6f5...,-161.28,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.12561,72889.0,9155.59,0x38a8a6f5...,-130.38,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.12083,72889.0,8807.18,0xe817faf8...,-124.16,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.1079,72889.0,7864.72,0x38a8a6f5...,-112.0,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.08384,72856.0,6108.25,0x487c1b63...,-87.19,hyperliquid,,,,,,,
2026-03-16T08:45:02.319000,BTC,long,0.07568,72889.0,5516.24,0x38a8a6f5...,-78.56,hyperliquid,,,,,,,
2026-03-16T08:41:31.739000,BTC,long,0.05884,73100.0,4301.2,0x2a4d72a0...,-46.15,hyperliquid,,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.05419,72873.0,3948.99,0x4097a1b4...,-47.27,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,3948.99,0.05419,hyperliquid,,,
2026-03-16T08:44:59.236000,BTC,long,0.0521,72856.0,3795.8,0x28960a24...,-51.32,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.04964,72856.0,3616.57,0xb2345d79...,-45.02,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.04735,72856.0,3449.73,0x3e6275cb...,-42.85,hyperliquid,,,,,,,
1773650707620,,LONG,,72603.9,,,,binance,BTC,3194.5715999999998,0.044,,LIMIT,72887.6,FILLED
1773650707620,,LONG,,72603.9,,,,binance,BTC,3194.57,0.044,binance,,,
2026-03-16T08:44:59.236000,BTC,long,0.04151,72856.0,3024.25,0x7e0683c3...,-41.51,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02858,72856.0,2082.22,0x4d48ce07...,-26.21,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02709,72856.0,1973.67,0x46ee9951...,-28.8,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02698,72856.0,1965.65,0x2f37b076...,-26.17,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.0261,72856.0,1901.54,0x5e303627...,-24.9,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02486,72856.0,1811.2,0x21c23cc0...,-26.65,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02485,72856.0,1810.47,0x73f87172...,-23.18,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.02163,72856.0,1575.88,0xdb1e6149...,-20.87,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01816,72856.0,1323.06,0x65ad25f8...,-18.12,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01723,72856.0,1255.31,0x658beee7...,-16.32,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01706,72856.0,1242.92,0x027c1b2d...,-15.51,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01569,72856.0,1143.11,0x5d201cbd...,-16.11,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01357,72856.0,988.66,0x328339a8...,-12.29,hyperliquid,,,,,,,
2026-03-16T08:43:14.288000,BTC,long,0.01197,73080.0,874.77,0xd4a67f3a...,-11.23,hyperliquid,,,,,,,
1773650713443,,LONG,,72499.2,,,,bybit,BTC,869.99,0.012,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01125,72856.0,819.63,0x6241d91f...,-12.54,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01083,72856.0,789.03,0xb8661de9...,-11.58,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.01007,72856.0,733.66,0x4ab4129e...,-10.16,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00938,72856.0,683.39,0x1aaa5935...,-9.21,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00803,72856.0,585.03,0x2bc4d9f8...,-9.48,hyperliquid,,,,,,,
1773650710061,,LONG,,72598.3,,,,binance,BTC,580.79,0.008,binance,,,
1773650710061,,LONG,,72598.3,,,,binance,BTC,580.7864000000001,0.008,,LIMIT,72872.5,FILLED
2026-03-16T08:45:11.290000,BTC,long,0.00696,72873.0,507.2,0xbe635392...,-6.06,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,507.2,0.00696,hyperliquid,,,
2026-03-16T08:45:11.290000,BTC,long,0.0059,72873.0,429.95,0x8417efa6...,-5.14,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,429.95,0.0059,hyperliquid,,,
2026-03-16T08:44:59.236000,BTC,long,0.00541,72856.0,394.15,0x6f9fa325...,-5.43,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00534,73069.0,390.19,0xed299e2e...,-4.71,hyperliquid,,,,,,,
1773650708913,,LONG,,72600.4,,,,binance,BTC,363.00199999999995,0.005,,LIMIT,72869.9,FILLED
1773650708913,,LONG,,72600.4,,,,binance,BTC,363.0,0.005,binance,,,
1773650713150,,LONG,,72565.9,,,,binance,BTC,362.83,0.005,binance,,,
1773650713150,,LONG,,72565.9,,,,binance,BTC,362.8295,0.005,,LIMIT,72857.4,FILLED
2026-03-16T08:44:59.236000,BTC,long,0.00453,72856.0,330.04,0xd74a8a50...,-4.24,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00447,72856.0,325.67,0xda29b1b3...,-4.27,hyperliquid,,,,,,,
1773650711133,,LONG,,72589.1,,,,binance,BTC,290.36,0.004,binance,,,
1773650711133,,LONG,,72589.1,,,,binance,BTC,290.3564,0.004,,LIMIT,72869.7,FILLED
2026-03-16T08:45:11.290000,BTC,long,0.00391,72873.0,284.93,0xc6494809...,-3.56,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,284.93,0.00391,hyperliquid,,,
2026-03-16T08:44:59.236000,BTC,long,0.00364,72856.0,265.2,0x654c0a2b...,-3.59,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00342,72856.0,249.17,0xff0c4647...,-3.48,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00327,72856.0,238.24,0xc2910c85...,-3.28,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00324,73075.0,236.76,0x663ed961...,-2.84,hyperliquid,,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00312,72873.0,227.36,0x1d6c051f...,-2.71,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,227.36,0.00312,hyperliquid,,,
2026-03-16T08:44:59.236000,BTC,long,0.00286,72856.0,208.37,0xef8238f7...,-2.75,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00274,73075.0,200.23,0x9cf1581d...,-2.39,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00271,72856.0,197.44,0xc5c2b39f...,-2.76,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00233,72856.0,169.75,0xa4b50e1a...,-2.04,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00229,73075.0,167.34,0xe6105857...,-2.01,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00223,72856.0,162.47,0x6ba43953...,-2.2,hyperliquid,,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00213,72873.0,155.22,0x7b3f7b40...,-1.98,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,155.22,0.00213,hyperliquid,,,
2026-03-16T08:44:59.236000,BTC,long,0.00201,72856.0,146.44,0x07179350...,-2.12,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00178,72856.0,129.68,0x94ac9db1...,-1.78,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00165,73077.0,120.58,0x62e74307...,-1.46,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.0015,73072.0,109.61,0xe6105857...,-1.32,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00147,73075.0,107.42,0x62e74307...,-1.3,hyperliquid,,,,,,,
2026-03-16T08:43:14.288000,BTC,long,0.0014,73080.0,102.31,0x75ce6948...,-1.21,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00137,73075.0,100.11,0xe6105857...,-1.2,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00112,72856.0,81.6,0x41ccf57c...,-1.07,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00112,72856.0,81.6,0x23411bfe...,-1.14,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00108,72856.0,78.68,0xfdbc683c...,-1.05,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00102,72856.0,74.31,0x12fbaa09...,-0.95,hyperliquid,,,,,,,
1773650713946,,LONG,,72507.4,,,,bybit,BTC,72.51,0.001,,,,
1773650713946,,LONG,,72507.0,,,,bybit,BTC,72.51,0.001,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00086,73075.0,62.84,0x62e74307...,-0.76,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.0008,72856.0,58.28,0x5a4bf0b1...,-0.73,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00076,73072.0,55.53,0xe6105857...,-0.67,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00068,72856.0,49.54,0x8d547040...,-0.63,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00061,72856.0,44.44,0xac34512a...,-0.57,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00053,72856.0,38.61,0xdeded10f...,-0.51,hyperliquid,,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00044,72873.0,32.06,0x0b8092bb...,-0.39,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,32.06,0.00044,hyperliquid,,,
2026-03-16T08:43:10.115000,BTC,long,0.00039,73073.0,28.5,0xe6105857...,-0.34,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00032,73069.0,23.38,0xe6105857...,-0.28,hyperliquid,,,,,,,
2026-03-16T08:45:11.290000,BTC,long,0.00027,72873.0,19.68,0x0b8092bb...,-0.24,hyperliquid,,,,,,,
1773650711290,,LONG,,72873.0,,,,hyperliquid,BTC,19.68,0.00027,hyperliquid,,,
2026-03-16T08:43:10.115000,BTC,long,0.00026,73075.0,19.0,0x82e51872...,-0.23,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73069.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73070.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73071.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73072.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73073.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73074.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73075.0,12.42,0xe6105857...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73076.0,12.42,0x62e74307...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00017,73077.0,12.42,0x62e74307...,-0.15,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00016,73071.0,11.69,0xe6105857...,-0.14,hyperliquid,,,,,,,
2026-03-16T08:43:10.115000,BTC,long,0.00016,73076.0,11.69,0x62e74307...,-0.14,hyperliquid,,,,,,,
2026-03-16T08:44:59.236000,BTC,long,0.00014,72856.0,10.2,0x60c03ac8...,-0.13,hyperliquid,,,,,,,
